day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;1400;PINA_COLADAS;14997;32;14996;59;;;14999;32;15000;59;;;14998.0;0.0
1;1500;BANANAS;4869;30;;;;;4873;7;4875;31;;;4871.0;0.0
1;1500;COCONUTS;7997;184;;;;;7999;73;8000;111;;;7998.0;358.8125
1;1500;PEARLS;9996;2;9995;29;;;10002;7;10004;2;10005;29;9999.0;24.0
1;1500;PINA_COLADAS;14997;98;;;;;15000;98;;;;;14998.5;0.0
1;1600;PINA_COLADAS;15000;66;14999;53;;;15002;29;15003;53;;;15001.0;0.0
1;1600;COCONUTS;7997;171;;;;;8000;171;;;;;7998.5;324.09375
1;1600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;24.0
1;1600;BANANAS;4869;1;4868;23;;;4875;24;;;;;4872.0;0.0
1;1700;BANANAS;4868;24;;;;;4875;24;;;;;4871.5;0.0
1;1700;COCONUTS;7999;46;7998;163;;;8000;42;8001;121;;;7999.5;304.15625
1;1700;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;24.0
1;1700;PINA_COLADAS;14999;40;14998;70;;;15001;40;15002;70;;;15000.0;0.0
1;1800;COCONUTS;7997;163;;;;;8000;163;;;;;7998.5;352.4375
1;1800;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;24.0
1;1800;BANANAS;4868;30;;;;;4874;30;;;;;4871.0;0.0
1;1800;PINA_COLADAS;14997;95;;;;;15000;95;;;;;14998.5;0.0
1;1900;BANANAS;4869;8;4868;26;;;4874;26;;;;;4871.5;0.0
1;1900;COCONUTS;7997;41;7996;218;;;7999;218;;;;;7998.0;395.03125
1;1900;PEARLS;9998;8;9996;2;9995;24;10004;2;10005;24;;;10001.0;24.0
1;1900;PINA_COLADAS;14998;37;14997;62;;;15000;37;15001;62;;;14999.0;0.0
1;2000;PINA_COLADAS;14999;29;14998;90;;;15001;90;;;;;15000.0;0.0
1;2000;COCONUTS;7997;177;;;;;7999;42;8000;135;;;7998.0;363.53125
1;2000;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;24.0
1;2000;BANANAS;4868;22;;;;;4875;22;;;;;4871.5;0.0
1;2100;BANANAS;4871;6;4868;25;;;4875;25;;;;;4873.0;0.0
1;2100;COCONUTS;7998;51;7997;102;;;8000;153;;;;;7999.0;313.40625
1;2100;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;24.0
1;2100;PINA_COLADAS;14999;89;;;;;15002;89;;;;;15000.5;0.0
1;2200;COCONUTS;7999;46;7998;107;;;8001;153;;;;;8000.0;250.03125
1;2200;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;24.0
1;2200;BANANAS;4868;31;;;;;4875;31;;;;;4871.5;0.0
1;2200;PINA_COLADAS;14999;83;;;;;15002;83;;;;;15000.5;0.0
1;2300;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;24.0
1;2300;BANANAS;4868;21;;;;;4869;2;4874;1;4875;20;4868.5;0.0
1;2300;COCONUTS;7998;164;;;;;8001;164;;;;;7999.5;259.125
1;2300;PINA_COLADAS;15001;25;15000;75;;;15003;25;15004;75;;;15002.0;0.0
1;2400;PINA_COLADAS;15002;96;;;;;15005;96;;;;;15003.5;0.0
1;2400;COCONUTS;7999;178;;;;;8001;45;8002;133;;;8000.0;232.5
1;2400;PEARLS;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;24.0
1;2400;BANANAS;4873;1;4868;26;;;4874;1;4875;25;;;4873.5;4.171875
1;2500;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;26.0
1;2500;BANANAS;4867;27;;;;;4874;27;;;;;4870.5;5.91748046875
1;2500;PINA_COLADAS;15000;29;14999;58;;;15003;87;;;;;15001.5;0.0
1;2500;COCONUTS;7998;75;7997;124;;;8000;199;;;;;7999.0;311.25
1;2600;COCONUTS;7999;41;7998;130;;;8001;171;;;;;8000.0;248.75
1;2600;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;26.0
1;2600;BANANAS;4867;21;;;;;4874;21;;;;;4870.5;5.53466796875
1;2600;PINA_COLADAS;15001;97;;;;;15004;97;;;;;15002.5;0.0
1;2700;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;26.0
1;2700;BANANAS;4872;1;4867;31;;;4874;31;;;;;4873.0;5.39501953125
1;2700;PINA_COLADAS;15000;106;;;;;15003;106;;;;;15001.5;0.0
1;2700;COCONUTS;7998;179;;;;;8001;179;;;;;7999.5;265.25
1;2800;PINA_COLADAS;15004;21;15003;73;;;15006;21;15007;73;;;15005.0;0.0
1;2800;COCONUTS;8000;215;;;;;8003;215;;;;;8001.5;169.46875
1;2800;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;26.0
1;2800;BANANAS;4868;22;;;;;4875;22;;;;;4871.5;6.1337890625
1;2900;PEARLS;9996;1;9995;21;;;10002;6;10004;1;10005;21;9999.0;26.0
1;2900;BANANAS;4869;1;4868;21;;;4873;6;4875;22;;;4871.0;6.76806640625
1;2900;PINA_COLADAS;15006;30;15005;73;;;15008;30;15009;73;;;15007.0;0.0
1;2900;COCONUTS;8000;190;;;;;8003;190;;;;;8001.5;139.875
1;3000;COCONUTS;8000;215;;;;;8003;215;;;;;8001.5;137.25
1;3000;BANANAS;4869;28;;;;;4876;28;;;;;4872.5;7.3369140625
1;3000;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;26.0
1;3000;PINA_COLADAS;15008;104;;;;;15011;104;;;;;15009.5;0.0
1;3100;BANANAS;4869;25;;;;;4876;25;;;;;4872.5;7.19091796875
1;3100;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;26.0
1;3100;PINA_COLADAS;15008;20;15007;75;;;15011;95;;;;;15009.5;0.0
1;3100;COCONUTS;8000;187;;;;;8003;187;;;;;8001.5;153.625
1;3200;PINA_COLADAS;15009;22;15008;39;15007;68;15010;39;15011;68;;;15009.5;0.0
1;3200;COCONUTS;8001;60;8000;146;;;8003;206;;;;;8002.0;129.625
1;3200;BANANAS;4869;29;;;;;4876;29;;;;;4872.5;7.41796875
1;3200;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;26.0
1;3300;BANANAS;4869;5;4868;26;;;4875;28;;;;;4872.0;6.869140625
1;3300;PEARLS;9998;3;9996;2;9995;26;10004;2;10005;26;;;10001.0;26.0
1;3300;COCONUTS;8000;217;;;;;8003;217;;;;;8001.5;146.1875
1;3300;PINA_COLADAS;15007;98;;;;;15010;98;;;;;15008.5;0.0
1;3400;COCONUTS;8000;200;;;;;8003;200;;;;;8001.5;139.59375
1;3400;PEARLS;10000;2;9996;1;9995;25;10004;1;10005;25;;;10002.0;26.0
1;3400;BANANAS;4869;26;;;;;4876;26;;;;;4872.5;7.57568359375
1;3400;PINA_COLADAS;15007;22;15006;74;;;15010;96;;;;;15008.5;0.0
1;3500;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;26.0
1;3500;BANANAS;4873;4;4869;23;;;4876;23;;;;;4874.5;7.3720703125
1;3500;COCONUTS;7999;143;;;;;8002;143;;;;;8000.5;210.09375
1;3500;PINA_COLADAS;15007;99;;;;;15010;99;;;;;15008.5;0.0
1;3600;PINA_COLADAS;15008;30;15007;62;;;15010;30;15011;62;;;15009.0;0.0
1;3600;PEARLS;10000;3;9995;30;;;10002;5;10005;30;;;10001.0;26.0
1;3600;BANANAS;4869;30;;;;;4874;5;4876;30;;;4871.5;7.14306640625
1;3600;COCONUTS;8001;43;8000;227;;;8002;77;8003;150;;;8001.5;178.53125
1;3700;PEARLS;9998;6;9996;1;9995;24;10004;1;10005;24;;;10001.0;26.0
1;3700;BANANAS;4870;6;4869;25;;;4876;25;;;;;4873.0;7.53857421875
1;3700;COCONUTS;7999;207;;;;;8002;207;;;;;8000.5;203.625
1;3700;PINA_COLADAS;15008;97;;;;;15011;97;;;;;15009.5;0.0
1;3800;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;26.0
1;3800;BANANAS;4870;1;4869;29;;;4876;30;;;;;4873.0;7.73388671875
1;3800;COCONUTS;7998;161;;;;;8001;161;;;;;7999.5;259.6875
1;3800;PINA_COLADAS;15005;80;;;;;15006;33;15008;80;;;15005.5;0.0
1;3900;PEARLS;10002;4;9996;2;9995;26;10004;2;10005;26;;;10003.0;26.0
1;3900;BANANAS;4870;28;;;;;4876;28;;;;;4873.0;8.052734375
1;3900;COCONUTS;7998;197;;;;;8001;197;;;;;7999.5;288.65625
1;3900;PINA_COLADAS;15005;22;15004;54;;;15008;76;;;;;15006.5;0.0
1;4000;PINA_COLADAS;15004;88;;;;;15007;88;;;;;15005.5;0.0
1;4000;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;34.0
1;4000;BANANAS;4870;32;;;;;4877;32;;;;;4873.5;8.4716796875
1;4000;COCONUTS;7998;73;7997;165;;;8000;165;;;;;7999.0;323.0625
1;4100;PEARLS;9996;1;9995;25;;;10002;4;10004;1;10005;25;9999.0;34.0
1;4100;BANANAS;4870;26;;;;;4875;4;4877;26;;;4872.5;8.42333984375
1;4100;COCONUTS;7998;181;;;;;8000;78;8001;103;;;7999.0;301.15625
1;4100;PINA_COLADAS;15005;20;15004;57;;;15007;20;15008;57;;;15006.0;0.0
1;4200;PEARLS;9996;2;9995;26;;;9998;5;10004;2;10005;26;9997.0;34.0
1;4200;BANANAS;4870;28;;;;;4876;2;4877;26;;;4873.0;8.2080078125
1;4200;COCONUTS;7997;180;;;;;8000;180;;;;;7998.5;339.03125
1;4200;PINA_COLADAS;15004;24;15003;63;;;15007;87;;;;;15005.5;0.0
1;4300;PEARLS;9996;1;9995;24;;;10000;5;10004;1;10005;24;9998.0;44.0
1;4300;BANANAS;4869;25;;;;;4876;25;;;;;4872.5;7.67529296875
1;4300;COCONUTS;7998;46;7997;129;;;8000;175;;;;;7999.0;312.5
1;4300;PINA_COLADAS;15007;92;;;;;15010;92;;;;;15008.5;0.0
1;4400;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;44.0
1;4400;BANANAS;4870;22;;;;;4877;22;;;;;4873.5;8.40478515625
1;4400;COCONUTS;7998;194;;;;;8000;80;8001;114;;;7999.0;300.875
1;4400;PINA_COLADAS;15007;83;;;;;15010;83;;;;;15008.5;0.0
1;4500;BANANAS;4871;26;;;;;4877;26;;;;;4874.0;9.05615234375
1;4500;COCONUTS;7997;146;;;;;7999;43;8000;103;;;7998.0;356.59375
1;4500;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;44.0
1;4500;PINA_COLADAS;15005;88;;;;;15008;88;;;;;15006.5;0.0
1;4600;BANANAS;4876;1;4871;1;4870;21;4877;22;;;;;4876.5;8.7705078125
1;4600;PINA_COLADAS;15005;39;15004;62;;;15007;39;15008;62;;;15006.0;0.0
1;4600;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;44.0
1;4600;COCONUTS;7996;184;;;;;7998;59;7999;125;;;7997.0;425.0625
1;4700;PINA_COLADAS;15007;33;15006;68;;;15009;33;15010;68;;;15008.0;0.0
1;4700;BANANAS;4871;27;;;;;4878;27;;;;;4874.5;11.0
1;4700;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;44.0
1;4700;COCONUTS;7996;203;;;;;7999;203;;;;;7997.5;399.15625
1;4800;BANANAS;4871;29;;;;;4877;29;;;;;4874.0;11.0
1;4800;PINA_COLADAS;15004;35;15003;71;;;15006;35;15007;71;;;15005.0;0.0
1;4800;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;44.0
1;4800;COCONUTS;7994;189;;;;;7997;189;;;;;7995.5;536.4375
1;4900;BANANAS;4872;7;4871;29;;;4878;29;;;;;4875.0;11.0
1;4900;PEARLS;9998;7;9996;2;9995;27;10004;2;10005;27;;;10001.0;44.0
1;4900;COCONUTS;7994;180;;;;;7996;43;7997;137;;;7995.0;544.8125
1;4900;PINA_COLADAS;15004;23;15003;53;;;15006;23;15007;53;;;15005.0;0.0
1;5000;BANANAS;4872;2;4871;29;;;4874;3;4878;31;;;4873.0;11.0
1;5000;PINA_COLADAS;15002;95;;;;;15005;95;;;;;15003.5;0.0
1;5000;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;44.0
1;5000;COCONUTS;7995;188;;;;;7997;42;7998;146;;;7996.0;484.28125
1;5100;PINA_COLADAS;15003;32;15002;60;;;15005;32;15006;60;;;15004.0;0.0
1;5100;BANANAS;4871;25;;;;;4878;25;;;;;4874.5;11.0
1;5100;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;44.0
1;5100;COCONUTS;7995;193;;;;;7998;193;;;;;7996.5;467.21875
1;5200;BANANAS;4872;7;4871;29;;;4878;30;;;;;4875.0;11.0
1;5200;PINA_COLADAS;15001;97;;;;;15004;97;;;;;15002.5;0.0
1;5200;PEARLS;9998;6;9996;1;9995;29;10004;1;10005;29;;;10001.0;44.0
1;5200;COCONUTS;7994;154;;;;;7996;42;7997;112;;;7995.0;544.96875
1;5300;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;44.0
1;5300;COCONUTS;7993;183;;;;;7994;68;7996;183;;;7993.5;575.21875
1;5300;PINA_COLADAS;15000;38;14999;58;;;15002;38;15003;58;;;15001.0;0.0
1;5300;BANANAS;4877;1;4872;22;;;4878;1;4879;21;;;4877.5;11.0
1;5400;PINA_COLADAS;15003;36;15002;56;;;15005;36;15006;56;;;15004.0;0.0
1;5400;PEARLS;9998;9;9996;2;9995;20;10004;2;10005;20;;;10001.0;44.0
1;5400;COCONUTS;7994;154;;;;;7997;154;;;;;7995.5;500.375
1;5400;BANANAS;4873;9;4872;22;;;4878;2;4879;20;;;4875.5;14.763671875
1;5500;PINA_COLADAS;15003;79;;;;;15006;79;;;;;15004.5;0.0
1;5500;BANANAS;4875;6;4872;29;;;4879;29;;;;;4877.0;13.5263671875
1;5500;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;44.0
1;5500;COCONUTS;7995;188;;;;;7998;188;;;;;7996.5;440.28125
1;5600;BANANAS;4872;21;;;;;4877;6;4879;21;;;4874.5;13.677734375
1;5600;PEARLS;9995;21;;;;;10002;6;10005;21;;;9998.5;44.0
1;5600;COCONUTS;7996;170;;;;;7999;170;;;;;7997.5;386.125
1;5600;PINA_COLADAS;15003;86;;;;;15006;86;;;;;15004.5;0.0
1;5700;COCONUTS;7996;64;7995;108;;;7998;172;;;;;7997.0;432.3125
1;5700;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;44.0
1;5700;PINA_COLADAS;15001;24;15000;56;;;15004;80;;;;;15002.5;0.0
1;5700;BANANAS;4873;1;4872;29;;;4879;30;;;;;4876.0;12.345703125
1;5800;COCONUTS;7995;71;7994;150;;;7997;150;;;;;7996.0;507.375
1;5800;PEARLS;9996;2;9995;28;;;10002;5;10004;2;10005;28;9999.0;44.0
1;5800;PINA_COLADAS;14998;24;14997;73;;;15000;24;15001;73;;;14999.0;0.0
1;5800;BANANAS;4872;30;;;;;4874;1;4877;5;4879;30;4873.0;13.41015625
1;5900;PINA_COLADAS;14998;77;;;;;15001;77;;;;;14999.5;0.0
1;5900;BANANAS;4872;31;;;;;4878;2;4879;29;;;4875.0;14.185546875
1;5900;COCONUTS;7994;188;;;;;7996;72;7997;116;;;7995.0;547.875
1;5900;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;44.0
1;6000;BANANAS;4873;7;4872;32;;;4879;32;;;;;4876.0;13.416015625
1;6000;COCONUTS;7994;161;;;;;7997;161;;;;;7995.5;518.5625
1;6000;PEARLS;9998;7;9996;2;9995;30;10004;2;10005;30;;;10001.0;44.0
1;6000;PINA_COLADAS;15001;103;;;;;15004;103;;;;;15002.5;0.0
1;6100;COCONUTS;7995;171;;;;;7997;59;7998;112;;;7996.0;485.125
1;6100;PEARLS;10002;11;9996;1;9995;28;10004;1;10005;28;;;10003.0;44.0
1;6100;PINA_COLADAS;15001;91;;;;;15004;91;;;;;15002.5;0.0
1;6100;BANANAS;4873;1;4872;28;;;4879;29;;;;;4876.0;12.41015625
1;6200;COCONUTS;7997;222;;;;;8000;222;;;;;7998.5;351.59375
1;6200;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;66.0
1;6200;PINA_COLADAS;15003;96;;;;;15006;96;;;;;15004.5;0.0
1;6200;BANANAS;4873;21;;;;;4879;1;4880;20;;;4876.0;11.380859375
1;6300;PINA_COLADAS;15005;88;;;;;15008;32;15009;56;;;15006.5;0.0
1;6300;BANANAS;4873;22;;;;;4874;5;4879;22;;;4873.5;12.0078125
1;6300;COCONUTS;7996;185;;;;;7999;185;;;;;7997.5;398.125
1;6300;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;66.0
1;6400;BANANAS;4873;25;;;;;4874;2;4879;2;4880;23;4873.5;24.3662109375
1;6400;COCONUTS;7997;190;;;;;8000;190;;;;;7998.5;347.90625
1;6400;PEARLS;9996;2;9995;23;;;9998;1;10004;2;10005;23;9997.0;66.0
1;6400;PINA_COLADAS;15009;23;15008;65;;;15011;23;15012;65;;;15010.0;0.0
1;6500;COCONUTS;7996;171;;;;;7999;171;;;;;7997.5;381.125
1;6500;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;68.0
1;6500;PINA_COLADAS;15004;102;;;;;15007;102;;;;;15005.5;0.0
1;6500;BANANAS;4873;2;4872;24;;;4875;2;4879;26;;;4874.0;27.208984375
1;6600;COCONUTS;7994;209;;;;;7997;209;;;;;7995.5;504.59375
1;6600;PEARLS;9998;6;9995;25;;;10005;25;;;;;10001.5;68.0
1;6600;PINA_COLADAS;14999;93;;;;;15002;93;;;;;15000.5;0.0
1;6600;BANANAS;4874;6;4873;25;;;4880;25;;;;;4877.0;28.8125
1;6700;PINA_COLADAS;15001;20;15000;59;;;15003;20;15004;59;;;15002.0;0.0
1;6700;PEARLS;9996;1;9995;29;;;9998;5;10004;1;10005;29;9997.0;68.0
1;6700;BANANAS;4873;30;;;;;4876;4;4879;1;4880;29;4874.5;29.111328125
1;6700;COCONUTS;7994;186;;;;;7997;186;;;;;7995.5;510.125
1;6800;PEARLS;9996;1;9995;30;;;10002;1;10004;1;10005;30;9999.0;78.0
1;6800;BANANAS;4873;31;;;;;4877;1;4879;31;;;4875.0;23.0
1;6800;PINA_COLADAS;15000;91;;;;;15003;40;15004;51;;;15001.5;0.0
1;6800;COCONUTS;7995;193;;;;;7997;51;7998;142;;;7996.0;487.375
1;6900;COCONUTS;7994;148;;;;;7997;148;;;;;7995.5;536.53125
1;6900;PINA_COLADAS;14999;89;;;;;15002;37;15003;52;;;15000.5;0.0
1;6900;PEARLS;9996;2;9995;22;;;10002;2;10004;2;10005;22;9999.0;78.0
1;6900;BANANAS;4873;2;4872;22;;;4877;2;4879;24;;;4875.0;23.0
1;7000;PINA_COLADAS;15003;40;15002;58;;;15005;40;15006;58;;;15004.0;0.0
1;7000;COCONUTS;7995;196;;;;;7998;196;;;;;7996.5;470.59375
1;7000;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;78.0
1;7000;BANANAS;4873;23;;;;;4879;23;;;;;4876.0;23.0
1;7100;PINA_COLADAS;15005;31;15004;67;;;15008;98;;;;;15006.5;0.0
1;7100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;78.0
1;7100;BANANAS;4872;27;;;;;4875;4;4878;2;4879;25;4873.5;23.0
1;7100;COCONUTS;7996;25;7995;124;;;7998;189;;;;;7997.0;427.71875
1;7200;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;78.0
1;7200;BANANAS;4872;20;;;;;4878;20;;;;;4875.0;23.0
1;7200;PINA_COLADAS;15001;34;15000;75;;;15003;34;15004;75;;;15002.0;0.0
1;7200;COCONUTS;7995;198;;;;;7998;198;;;;;7996.5;475.25
1;7300;COCONUTS;7995;71;7994;111;;;7997;182;;;;;7996.0;490.875
1;7300;PINA_COLADAS;15001;29;15000;65;;;15004;94;;;;;15002.5;0.0
1;7300;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;78.0
1;7300;BANANAS;4872;22;;;;;4879;22;;;;;4875.5;23.0
1;7400;PINA_COLADAS;15001;39;15000;67;;;15003;39;15004;67;;;15002.0;0.0
1;7400;COCONUTS;7994;185;;;;;7997;185;;;;;7995.5;522.5625
1;7400;BANANAS;4871;28;;;;;4872;1;4878;28;;;4871.5;23.0
1;7400;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;78.0
1;7500;PINA_COLADAS;15000;37;14999;63;;;15002;37;15003;63;;;15001.0;0.0
1;7500;BANANAS;4871;21;;;;;4878;21;;;;;4874.5;25.7421875
1;7500;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;78.0
1;7500;COCONUTS;7993;169;;;;;7996;169;;;;;7994.5;584.78125
1;7600;BANANAS;4873;2;4872;31;;;4878;31;;;;;4875.5;26.0126953125
1;7600;PEARLS;9998;2;9996;1;9995;30;10004;1;10005;30;;;10001.0;78.0
1;7600;PINA_COLADAS;14998;97;;;;;15001;97;;;;;14999.5;0.0
1;7600;COCONUTS;7993;149;;;;;7994;17;7996;208;;;7993.5;554.1875
1;7700;COCONUTS;7994;44;7993;134;;;7996;178;;;;;7995.0;550.5625
1;7700;PINA_COLADAS;14997;107;;;;;15000;107;;;;;14998.5;0.0
1;7700;BANANAS;4871;25;;;;;4876;3;4878;25;;;4873.5;25.32275390625
1;7700;PEARLS;9995;25;;;;;9998;1;10002;3;10005;25;9996.5;78.0
1;7800;COCONUTS;7994;70;7993;106;;;7996;176;;;;;7995.0;556.1875
1;7800;PINA_COLADAS;15000;25;14999;61;;;15002;25;15003;61;;;15001.0;0.0
1;7800;PEARLS;9995;22;;;;;10002;1;10005;22;;;9998.5;80.0
1;7800;BANANAS;4873;1;4870;22;;;4875;2;4877;22;;;4874.0;24.849609375
1;7900;PINA_COLADAS;14997;34;14996;55;;;14999;34;15000;55;;;14998.0;0.0
1;7900;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;80.0
1;7900;BANANAS;4870;24;;;;;4876;1;4877;23;;;4873.0;24.2763671875
