day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
3;600;DIVING_GEAR;100209;10;100208;19;;;100211;10;100212;19;;;100210.0;0.0
3;600;PINA_COLADAS;14854;81;;;;;14857;81;;;;;14855.5;0.0
3;600;COCONUTS;7912;212;;;;;7913;45;7915;212;;;7912.5;0.0
3;600;DIP;7018;228;;;;;7020;228;;;;;7019.0;0.0
3;600;UKULELE;20696;28;20695;49;;;20697;77;;;;;20696.5;0.0
3;600;BANANAS;4793;30;;;;;4799;1;4800;29;;;4796.0;13.109375
3;600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3093.0;0.0
3;600;PICNIC_BASKET;74016;8;74010;1;74009;19;74022;1;74023;19;74024;28;74019.0;0.0
3;600;BERRIES;3904;19;3903;42;;;3911;19;3912;42;;;3907.5;0.0
3;600;BAGUETTE;12381;43;12380;59;;;12383;102;;;;;12382.0;0.0
3;700;COCONUTS;7912;46;7911;154;;;7914;154;;;;;7913.0;0.0
3;700;BERRIES;3903;11;3902;40;;;3910;11;3911;40;;;3906.5;0.0
3;700;UKULELE;20691;75;;;;;20693;75;;;;;20692.0;0.0
3;700;BAGUETTE;12385;47;12384;69;;;12386;52;12387;69;;;12385.5;0.0
3;700;BANANAS;4794;8;4793;21;;;4799;21;;;;;4796.5;15.59375
3;700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3093.0;0.0
3;700;PINA_COLADAS;14853;108;;;;;14856;108;;;;;14854.5;0.0
3;700;DIP;7018;207;;;;;7020;207;;;;;7019.0;0.0
3;700;PEARLS;10002;4;9998;8;9996;1;10004;1;10005;20;;;10003.0;14.0
3;700;DIVING_GEAR;100206;6;100205;11;;;100208;6;100209;11;;;100207.0;0.0
3;700;PICNIC_BASKET;74006;1;74005;11;74004;29;74017;1;74019;11;74020;29;74011.5;0.0
3;800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3093.0;0.0
3;800;PICNIC_BASKET;73999;16;73998;29;;;74013;16;74014;29;;;74006.0;0.0
3;800;BERRIES;3903;16;3902;47;;;3910;16;3911;47;;;3906.5;0.0
3;800;BAGUETTE;12383;120;;;;;12385;31;12386;89;;;12384.0;0.0
3;800;BANANAS;4793;22;;;;;4800;22;;;;;4796.5;13.8828125
3;800;DIVING_GEAR;100214;1;100212;24;;;100215;24;;;;;100214.5;0.0
3;800;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;22.0
3;800;PINA_COLADAS;14857;99;;;;;14860;99;;;;;14858.5;0.0
3;800;DIP;7019;240;;;;;7021;240;;;;;7020.0;0.0
3;800;COCONUTS;7912;174;;;;;7914;58;7915;116;;;7913.0;0.0
3;800;UKULELE;20694;29;20693;40;;;20695;69;;;;;20694.5;0.0
3;900;PINA_COLADAS;14859;23;14858;73;;;14861;23;14862;73;;;14860.0;0.0
3;900;DIP;7017;182;;;;;7019;182;;;;;7018.0;0.0
3;900;DIVING_GEAR;100216;7;100215;11;;;100218;7;100219;11;;;100217.0;0.0
3;900;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;22.0
3;900;PICNIC_BASKET;74012;1;74011;11;74010;19;74023;1;74025;11;74026;19;74017.5;0.0
3;900;COCONUTS;7913;187;;;;;7916;187;;;;;7914.5;0.0
3;900;BERRIES;3903;11;3902;50;;;3910;11;3911;50;;;3906.5;0.0
3;900;UKULELE;20699;45;;;;;20700;19;20701;37;;;20699.5;0.0
3;900;BAGUETTE;12386;36;12385;63;;;12387;36;12388;63;;;12386.5;0.0
3;900;BANANAS;4793;30;;;;;4799;1;4800;29;;;4796.0;13.21875
3;900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3092.0;0.0
3;1000;PEARLS;9996;2;9995;20;;;10002;7;10004;2;10005;20;9999.0;22.0
3;1000;BANANAS;4793;22;;;;;4798;7;4800;22;;;4795.5;10.6875
3;1000;DIVING_GEAR;100223;9;100222;10;;;100225;9;100226;10;;;100224.0;0.0
3;1000;DIP;7017;290;;;;;7019;96;7020;194;;;7018.0;0.0
3;1000;COCONUTS;7914;46;7913;119;;;7916;165;;;;;7915.0;0.0
3;1000;PINA_COLADAS;14858;22;14857;52;;;14860;22;14861;52;;;14859.0;0.0
3;1000;UKULELE;20700;16;20699;36;;;20701;16;20702;36;;;20700.5;0.0
3;1000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3092.0;0.0
3;1000;PICNIC_BASKET;73998;2;73997;10;73996;16;74010;2;74011;10;74012;16;74004.0;0.0
3;1000;BERRIES;3902;10;3901;59;;;3909;10;3910;59;;;3905.5;0.0
3;1000;BAGUETTE;12382;135;;;;;12384;135;;;;;12383.0;0.0
3;1100;BERRIES;3902;17;3901;53;;;3909;17;3910;53;;;3905.5;0.0
3;1100;UKULELE;20702;29;20701;45;;;20703;74;;;;;20702.5;0.0
3;1100;COCONUTS;7914;205;;;;;7916;56;7917;149;;;7915.0;0.0
3;1100;BAGUETTE;12386;31;12385;73;;;12387;31;12388;73;;;12386.5;0.0
3;1100;BANANAS;4793;26;;;;;4800;27;;;;;4796.5;10.4375
3;1100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3092.0;0.0
3;1100;DIP;7017;191;;;;;7019;191;;;;;7018.0;0.0
3;1100;PINA_COLADAS;14857;107;;;;;14858;20;14860;107;;;14857.5;0.0
3;1100;PEARLS;9996;2;9995;25;;;10000;3;10004;2;10005;25;9998.0;22.0
3;1100;DIVING_GEAR;100221;24;;;;;100224;24;;;;;100222.5;0.0
3;1100;PICNIC_BASKET;73989;2;73988;17;73986;29;74000;2;74001;17;74002;29;73994.5;0.0
3;1200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3093.0;0.0
3;1200;PICNIC_BASKET;73999;2;73998;11;73997;22;74010;2;74011;11;74012;22;74004.5;0.0
3;1200;BERRIES;3902;11;3901;48;;;3909;11;3910;48;;;3905.5;0.0
3;1200;BAGUETTE;12390;56;12389;57;;;12392;113;;;;;12391.0;0.0
3;1200;PEARLS;9998;6;9996;2;9995;27;10004;2;10005;27;;;10001.0;22.0
3;1200;BANANAS;4794;7;4793;27;;;4800;29;;;;;4797.0;6.65625
3;1200;DIVING_GEAR;100220;19;;;;;100223;19;;;;;100221.5;0.0
3;1200;DIP;7017;57;7016;199;;;7018;57;7019;199;;;7017.5;0.0
3;1200;PINA_COLADAS;14857;80;;;;;14860;80;;;;;14858.5;0.0
3;1200;UKULELE;20701;65;;;;;20702;22;20703;43;;;20701.5;0.0
3;1200;COCONUTS;7914;164;;;;;7917;164;;;;;7915.5;0.0
3;1300;DIP;7017;197;;;;;7018;12;7019;197;;;7017.5;0.0
3;1300;PINA_COLADAS;14859;103;;;;;14862;103;;;;;14860.5;0.0
3;1300;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;22.0
3;1300;DIVING_GEAR;100221;8;100220;14;;;100223;8;100224;14;;;100222.0;0.0
3;1300;BERRIES;3903;14;3902;58;;;3905;8;3910;14;3911;58;3904.0;0.0
3;1300;PICNIC_BASKET;74011;2;74010;14;74009;15;74022;2;74023;14;74024;15;74016.5;0.0
3;1300;UKULELE;20701;56;;;;;20703;56;;;;;20702.0;0.0
3;1300;COCONUTS;7916;209;;;;;7919;209;;;;;7917.5;0.0
3;1300;BAGUETTE;12392;53;12391;88;;;12393;53;12394;88;;;12392.5;0.0
3;1300;BANANAS;4796;5;4794;2;4793;27;4800;29;;;;;4798.0;6.5859375
3;1300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3093.0;0.0
3;1400;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;22.0
3;1400;BANANAS;4798;1;4793;24;;;4799;24;;;;;4798.5;15.6328125
3;1400;DIVING_GEAR;100222;10;100221;14;;;100224;10;100225;14;;;100223.0;0.0
3;1400;BERRIES;3903;14;3902;47;;;3910;14;3911;47;;;3906.5;0.0
3;1400;DIP;7016;240;;;;;7018;76;7019;164;;;7017.0;0.0
3;1400;UKULELE;20700;61;;;;;20702;61;;;;;20701.0;0.0
3;1400;PINA_COLADAS;14859;92;;;;;14862;20;14863;72;;;14860.5;0.0
3;1400;COCONUTS;7916;190;;;;;7919;190;;;;;7917.5;0.0
3;1400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3093.0;0.0
3;1400;PICNIC_BASKET;73982;2;73980;14;73979;29;73993;2;73994;14;73995;29;73987.5;0.0
3;1400;BAGUETTE;12388;34;12387;76;;;12390;110;;;;;12389.0;0.0
3;1500;UKULELE;20703;18;20702;43;;;20704;18;20705;43;;;20703.5;0.0
3;1500;COCONUTS;7916;67;7915;198;;;7918;198;;;;;7917.0;0.0
3;1500;BAGUETTE;12387;86;;;;;12389;31;12390;55;;;12388.0;0.0
3;1500;BANANAS;4793;24;;;;;4799;24;;;;;4796.0;16.3828125
3;1500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3093.0;0.0
3;1500;DIP;7015;248;;;;;7017;248;;;;;7016.0;0.0
3;1500;PINA_COLADAS;14858;91;;;;;14861;91;;;;;14859.5;0.0
3;1500;PEARLS;9995;24;;;;;9998;5;10005;24;;;9996.5;22.0
3;1500;DIVING_GEAR;100221;29;;;;;100224;29;;;;;100222.5;0.0
3;1500;PICNIC_BASKET;73969;20;73968;18;;;73983;20;73984;18;;;73976.0;0.0
3;1500;BERRIES;3903;20;3902;45;;;3910;20;3911;45;;;3906.5;0.0
3;1600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3093.0;0.0
3;1600;PICNIC_BASKET;73983;1;73982;20;73981;27;73994;1;73995;20;73996;27;73988.5;0.0
3;1600;BAGUETTE;12390;148;;;;;12392;60;12393;88;;;12391.0;0.0
3;1600;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;32.0
3;1600;BANANAS;4793;1;4792;22;;;4799;23;;;;;4796.0;21.1171875
3;1600;DIVING_GEAR;100231;5;100230;20;;;100233;5;100234;20;;;100232.0;0.0
3;1600;BERRIES;3902;20;3901;46;;;3909;20;3910;46;;;3905.5;0.0
3;1600;DIP;7016;88;7015;156;;;7018;244;;;;;7017.0;0.0
3;1600;UKULELE;20700;60;;;;;20702;60;;;;;20701.0;0.0
3;1600;PINA_COLADAS;14861;34;14860;75;;;14863;34;14864;75;;;14862.0;0.0
3;1600;COCONUTS;7916;187;;;;;7919;187;;;;;7917.5;0.0
3;1700;DIP;7016;218;;;;;7018;218;;;;;7017.0;0.0
3;1700;PINA_COLADAS;14860;96;;;;;14863;96;;;;;14861.5;0.0
3;1700;PEARLS;9995;23;;;;;9998;6;10002;7;10005;23;9996.5;32.0
3;1700;DIVING_GEAR;100233;5;100232;16;;;100235;5;100236;16;;;100234.0;0.0
3;1700;PICNIC_BASKET;73991;16;73990;20;;;74004;16;74006;20;;;73997.5;0.0
3;1700;BERRIES;3902;16;3901;44;;;3909;16;3910;44;;;3905.5;0.0
3;1700;UKULELE;20702;54;;;;;20704;54;;;;;20703.0;0.0
3;1700;COCONUTS;7916;52;7915;119;;;7918;171;;;;;7917.0;0.0
3;1700;BAGUETTE;12391;34;12390;83;;;12392;34;12393;83;;;12391.5;0.0
3;1700;BANANAS;4793;23;;;;;4798;7;4799;23;;;4795.5;16.5234375
3;1700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3094.0;0.0
3;1800;PEARLS;10002;1;9998;9;9996;1;10004;1;10005;29;;;10003.0;46.0
3;1800;DIVING_GEAR;100217;10;100216;16;;;100219;10;100220;16;;;100218.0;0.0
3;1800;BANANAS;4794;9;4793;30;;;4800;30;;;;;4797.0;16.15234375
3;1800;BERRIES;3901;16;3900;49;;;3908;16;3909;49;;;3904.5;0.0
3;1800;DIP;7017;53;7016;196;;;7019;249;;;;;7018.0;0.0
3;1800;UKULELE;20700;58;;;;;20702;58;;;;;20701.0;0.0
3;1800;PINA_COLADAS;14866;84;;;;;14869;84;;;;;14867.5;0.0
3;1800;COCONUTS;7917;187;;;;;7919;72;7920;115;;;7918.0;0.0
3;1800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3094.0;0.0
3;1800;PICNIC_BASKET;73997;1;73996;16;73995;17;74002;6;74009;1;74010;16;73999.5;0.0
3;1800;BAGUETTE;12392;93;;;;;12394;40;12395;53;;;12393.0;0.0
3;1900;UKULELE;20697;71;;;;;20698;26;20699;45;;;20697.5;0.0
3;1900;BAGUETTE;12390;139;;;;;12392;44;12393;95;;;12391.0;0.0
3;1900;COCONUTS;7919;75;7918;180;;;7921;180;;;;;7920.0;0.0
3;1900;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3094.0;0.0
3;1900;BANANAS;4793;26;;;;;4800;26;;;;;4796.5;17.31640625
3;1900;PINA_COLADAS;14868;20;14867;54;;;14871;74;;;;;14869.5;0.0
3;1900;DIP;7013;262;;;;;7015;262;;;;;7014.0;0.0
3;1900;DIVING_GEAR;100214;7;100213;15;;;100216;7;100217;15;;;100215.0;0.0
3;1900;PEARLS;10002;1;9995;26;;;10005;26;;;;;10003.5;48.0
3;1900;PICNIC_BASKET;73977;15;73975;26;;;73990;15;73991;26;;;73983.5;0.0
3;1900;BERRIES;3902;15;3901;57;;;3908;15;3909;57;;;3905.0;0.0
3;2000;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3094.0;0.0
3;2000;PICNIC_BASKET;73981;2;73980;19;73979;30;73992;2;73993;19;73995;30;73986.5;0.0
3;2000;BAGUETTE;12393;91;;;;;12395;91;;;;;12394.0;0.0
3;2000;DIVING_GEAR;100216;6;100215;19;;;100218;6;100219;19;;;100217.0;0.0
3;2000;PEARLS;10002;1;9996;2;9995;28;10004;2;10005;28;;;10003.0;50.0
3;2000;BANANAS;4792;30;;;;;4799;30;;;;;4795.5;27.5078125
3;2000;BERRIES;3902;19;3901;59;;;3908;19;3909;59;;;3905.0;0.0
3;2000;UKULELE;20698;65;;;;;20699;30;20700;41;;;20698.5;0.0
3;2000;PINA_COLADAS;14872;34;14871;56;;;14875;90;;;;;14873.5;0.0
3;2000;COCONUTS;7919;67;7918;126;;;7921;193;;;;;7920.0;0.0
3;2000;DIP;7013;55;7012;140;;;7014;55;7015;140;;;7013.5;0.0
3;2100;PINA_COLADAS;14869;34;14868;68;;;14871;34;14872;68;;;14870.0;0.0
3;2100;DIP;7013;248;;;;;7015;248;;;;;7014.0;0.0
3;2100;DIVING_GEAR;100218;10;100217;17;;;100220;10;100221;17;;;100219.0;0.0
3;2100;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;52.0
3;2100;PICNIC_BASKET;73992;2;73991;17;73990;30;74003;2;74005;17;74006;30;73997.5;0.0
3;2100;BERRIES;3901;17;3900;58;;;3908;75;;;;;3904.5;0.0
3;2100;UKULELE;20696;80;;;;;20697;30;20698;50;;;20696.5;0.0
3;2100;BAGUETTE;12397;47;12396;94;;;12398;47;12399;94;;;12397.5;0.0
3;2100;COCONUTS;7917;182;;;;;7920;182;;;;;7918.5;0.0
3;2100;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3094.0;0.0
3;2100;BANANAS;4794;1;4793;29;;;4799;2;4800;27;;;4796.5;19.54296875
3;2200;DIVING_GEAR;100219;8;100218;19;;;100221;8;100222;19;;;100220.0;0.0
3;2200;BANANAS;4793;24;;;;;4799;24;;;;;4796.0;20.90234375
3;2200;BERRIES;3901;19;3900;59;;;3908;19;3909;59;;;3904.5;0.0
3;2200;UKULELE;20695;75;;;;;20696;25;20697;50;;;20695.5;0.0
3;2200;COCONUTS;7917;226;;;;;7920;226;;;;;7918.5;0.0
3;2200;PINA_COLADAS;14870;107;;;;;14873;107;;;;;14871.5;0.0
3;2200;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;52.0
3;2200;DIP;7011;216;;;;;7013;216;;;;;7012.0;0.0
3;2200;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3094.0;0.0
3;2200;PICNIC_BASKET;73990;1;73989;19;73988;25;74001;1;74002;19;74003;25;73995.5;0.0
3;2200;BAGUETTE;12399;35;12398;85;;;12400;35;12401;85;;;12399.5;0.0
3;2300;UKULELE;20692;26;20691;38;;;20693;26;20694;38;;;20692.5;0.0
3;2300;BAGUETTE;12399;60;12398;94;;;12400;60;12401;94;;;12399.5;0.0
3;2300;COCONUTS;7917;79;7916;108;;;7919;187;;;;;7918.0;0.0
3;2300;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3094.0;0.0
3;2300;BANANAS;4793;24;;;;;4799;1;4800;23;;;4796.0;19.21875
3;2300;PINA_COLADAS;14868;83;;;;;14871;83;;;;;14869.5;0.0
3;2300;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;52.0
3;2300;DIP;7009;265;;;;;7011;94;7012;171;;;7010.0;0.0
3;2300;DIVING_GEAR;100218;19;;;;;100221;19;;;;;100219.5;0.0
3;2300;PICNIC_BASKET;73980;1;73979;10;73978;26;73992;1;73993;10;73994;26;73986.0;0.0
3;2300;BERRIES;3902;10;3901;45;;;3908;10;3909;45;;;3905.0;0.0
3;2400;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3095.0;0.0
3;2400;PICNIC_BASKET;73970;1;73969;18;73968;20;73981;1;73983;18;73984;20;73975.5;0.0
3;2400;BAGUETTE;12396;113;;;;;12398;113;;;;;12397.0;0.0
3;2400;DIVING_GEAR;100229;7;100228;18;;;100231;7;100232;18;;;100230.0;0.0
3;2400;BANANAS;4793;1;4792;28;;;4799;29;;;;;4796.0;25.19140625
3;2400;BERRIES;3901;18;3900;50;;;3908;18;3909;50;;;3904.5;0.0
3;2400;UKULELE;20688;62;;;;;20690;62;;;;;20689.0;0.0
3;2400;PINA_COLADAS;14869;38;14868;26;14867;74;14870;26;14871;74;;;14869.5;0.0
3;2400;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;52.0
3;2400;COCONUTS;7917;163;;;;;7920;163;;;;;7918.5;0.0
3;2400;DIP;7008;212;;;;;7010;212;;;;;7009.0;0.0
3;2500;PINA_COLADAS;14868;33;14867;74;;;14871;107;;;;;14869.5;0.0
3;2500;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;52.0
3;2500;DIP;7008;56;7007;143;;;7010;199;;;;;7009.0;0.0
3;2500;DIVING_GEAR;100224;16;;;;;100227;16;;;;;100225.5;0.0
3;2500;BERRIES;3901;10;3900;44;;;3908;10;3909;44;;;3904.5;0.0
3;2500;BAGUETTE;12396;116;;;;;12398;60;12399;56;;;12397.0;0.0
3;2500;PICNIC_BASKET;73963;10;73962;22;;;73977;10;73978;22;;;73970.0;0.0
3;2500;COCONUTS;7917;182;;;;;7920;182;;;;;7918.5;0.0
3;2500;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3094.0;0.0
3;2500;BANANAS;4792;25;;;;;4799;25;;;;;4795.5;28.4921875
3;2500;UKULELE;20687;22;20686;31;;;20688;53;;;;;20687.5;0.0
3;2600;DIVING_GEAR;100230;7;100229;14;;;100232;7;100233;14;;;100231.0;0.0
3;2600;BANANAS;4792;24;;;;;4796;9;4798;24;;;4794.0;34.046875
3;2600;BERRIES;3901;14;3900;56;;;3908;14;3909;56;;;3904.5;0.0
3;2600;UKULELE;20690;64;;;;;20691;15;20692;49;;;20690.5;0.0
3;2600;PICNIC_BASKET;73951;14;73950;15;;;73965;14;73966;15;;;73958.0;0.0
3;2600;PINA_COLADAS;14868;77;;;;;14871;77;;;;;14869.5;0.0
3;2600;PEARLS;9995;24;;;;;10002;9;10005;24;;;9998.5;52.0
3;2600;COCONUTS;7917;223;;;;;7920;223;;;;;7918.5;0.0
3;2600;DIP;7007;166;;;;;7009;166;;;;;7008.0;0.0
3;2600;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3094.0;0.0
3;2600;BAGUETTE;12399;46;12398;61;;;12400;46;12401;61;;;12399.5;0.0
3;2700;BAGUETTE;12398;130;;;;;12400;60;12401;70;;;12399.0;0.0
3;2700;PICNIC_BASKET;73951;17;73950;15;;;73965;17;73966;15;;;73958.0;0.0
3;2700;COCONUTS;7916;181;;;;;7918;54;7919;127;;;7917.0;0.0
3;2700;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3094.0;0.0
3;2700;BANANAS;4792;26;;;;;4799;26;;;;;4795.5;30.1015625
3;2700;UKULELE;20694;15;20693;39;;;20695;54;;;;;20694.5;0.0
3;2700;PINA_COLADAS;14864;93;;;;;14867;33;14868;60;;;14865.5;0.0
3;2700;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;52.0
3;2700;DIP;7007;187;;;;;7009;187;;;;;7008.0;0.0
3;2700;DIVING_GEAR;100237;10;100236;17;;;100239;10;100240;17;;;100238.0;0.0
3;2700;BERRIES;3901;17;3900;45;;;3907;17;3908;45;;;3904.0;0.0
3;2800;DOLPHIN_SIGHTINGS;;;;;;;;;;;;;3094.0;0.0
3;2800;BAGUETTE;12393;52;12392;98;;;12394;52;12395;98;;;12393.5;0.0
3;2800;DIVING_GEAR;100243;19;;;;;100246;19;;;;;100244.5;0.0
3;2800;BANANAS;4793;23;;;;;4799;2;4800;21;;;4796.0;20.0625
3;2800;BERRIES;3901;14;3900;50;;;3908;14;3909;50;;;3904.5;0.0
3;2800;UKULELE;20693;16;20692;37;;;20694;53;;;;;20693.5;0.0
3;2800;PICNIC_BASKET;73958;2;73957;14;73956;16;73969;2;73971;14;73972;16;73963.5;0.0
3;2800;PINA_COLADAS;14867;95;;;;;14870;95;;;;;14868.5;0.0
3;2800;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;52.0
3;2800;COCONUTS;7917;169;;;;;7920;169;;;;;7918.5;0.0
3;2800;DIP;7008;98;7007;112;;;7009;98;7010;112;;;7008.5;0.0
