day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;3200;BANANAS;4891;24;;;;;4898;24;;;;;4894.5;-3.6650390625
0;3300;PEARLS;10002;1;9996;1;9995;24;10004;1;10005;24;;;10003.0;46.0
0;3300;BANANAS;4891;25;;;;;4897;1;4898;24;;;4894.0;-3.251953125
0;3400;PEARLS;9998;10;9996;2;9995;27;10004;2;10005;27;;;10001.0;48.0
0;3400;BANANAS;4892;10;4891;29;;;4897;2;4898;27;;;4894.5;-3.26123046875
0;3500;PEARLS;9995;26;;;;;10002;10;10005;26;;;9998.5;48.0
0;3500;BANANAS;4894;4;4891;26;;;4896;10;4898;26;;;4895.0;-3.26220703125
0;3600;PEARLS;9995;27;;;;;10002;8;10005;27;;;9998.5;48.0
0;3600;BANANAS;4891;27;;;;;4896;8;4898;27;;;4893.5;-4.0
0;3700;PEARLS;9998;3;9995;25;;;10005;25;;;;;10001.5;48.0
0;3700;BANANAS;4893;4;4892;25;;;4898;25;;;;;4895.5;-4.0
0;3800;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;48.0
0;3800;BANANAS;4892;24;;;;;4899;24;;;;;4895.5;-4.0
0;3900;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;48.0
0;3900;BANANAS;4892;26;;;;;4898;26;;;;;4895.0;-4.0
0;4000;PEARLS;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;48.0
0;4000;BANANAS;4891;30;;;;;4898;31;;;;;4894.5;-4.0
0;4100;PEARLS;10000;5;9996;2;9995;22;10002;4;10004;2;10005;22;10001.0;50.0
0;4100;BANANAS;4892;24;;;;;4897;4;4899;24;;;4894.5;-4.0
0;4200;PEARLS;10002;5;9996;1;9995;28;10004;1;10005;28;;;10003.0;50.0
0;4200;BANANAS;4893;1;4892;28;;;4899;29;;;;;4896.0;-4.0
0;4300;PEARLS;9995;26;;;;;10002;8;10005;26;;;9998.5;60.0
0;4300;BANANAS;4892;26;;;;;4897;8;4899;26;;;4894.5;-4.0
0;4400;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;60.0
0;4400;BANANAS;4892;28;;;;;4899;28;;;;;4895.5;-4.0
0;4500;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;60.0
0;4500;BANANAS;4892;26;;;;;4899;26;;;;;4895.5;-4.0
0;4600;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;60.0
0;4600;BANANAS;4892;21;;;;;4899;21;;;;;4895.5;-4.0
0;4700;PEARLS;9998;5;9995;26;;;10005;26;;;;;10001.5;60.0
0;4700;BANANAS;4893;5;4892;26;;;4899;26;;;;;4896.0;-4.0
0;4800;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;60.0
0;4800;BANANAS;4898;1;4893;1;4892;22;4899;23;;;;;4898.5;-4.0
0;4900;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;60.0
0;4900;BANANAS;4893;24;;;;;4899;24;;;;;4896.0;-1.94384765625
0;5000;PEARLS;9998;9;9996;1;9995;30;10004;1;10005;30;;;10001.0;60.0
0;5000;BANANAS;4893;10;4892;30;;;4899;31;;;;;4896.0;0.0
0;5100;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;60.0
0;5100;BANANAS;4893;26;;;;;4899;26;;;;;4896.0;0.0
0;5200;PEARLS;10000;5;9998;7;9996;2;10004;2;10005;23;;;10002.0;60.0
0;5200;BANANAS;4894;7;4893;25;;;4900;25;;;;;4897.0;0.0
0;5300;BANANAS;4893;22;;;;;4900;22;;;;;4896.5;0.0
0;5300;PEARLS;9995;22;;;;;9998;12;10005;22;;;9996.5;60.0
0;5400;BANANAS;4894;30;;;;;4901;30;;;;;4897.5;0.0
0;5400;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;80.0
0;5500;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;80.0
0;5500;BANANAS;4895;1;4894;28;;;4901;29;;;;;4898.0;0.0
0;5600;PEARLS;9998;2;9996;2;9995;23;10004;2;10005;23;;;10001.0;80.0
0;5600;BANANAS;4896;2;4895;25;;;4901;2;4902;23;;;4898.5;0.0
0;5700;BANANAS;4899;4;4895;31;;;4901;31;;;;;4900.0;0.0
0;5700;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;80.0
0;5800;BANANAS;4894;30;;;;;4897;2;4901;30;;;4895.5;5.431640625
0;5800;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;80.0
0;5900;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;80.0
0;5900;BANANAS;4895;23;;;;;4901;23;;;;;4898.0;4.05859375
0;6000;PEARLS;9995;30;;;;;10002;10;10005;30;;;9998.5;80.0
0;6000;BANANAS;4894;30;;;;;4899;10;4901;30;;;4896.5;4.6171875
0;6100;BANANAS;4895;1;4894;24;;;4901;25;;;;;4898.0;4.927734375
0;6100;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;80.0
0;6200;BANANAS;4900;1;4895;4;4894;29;4901;30;;;;;4900.5;4.97265625
0;6200;PEARLS;9998;3;9996;1;9995;29;10004;1;10005;29;;;10001.0;80.0
0;6300;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;80.0
0;6300;BANANAS;4894;22;;;;;4897;3;4901;22;;;4895.5;9.25
0;6400;PEARLS;9996;1;9995;23;;;10002;6;10004;1;10005;23;9999.0;80.0
0;6400;BANANAS;4894;24;;;;;4897;2;4899;6;4901;24;4895.5;8.6875
0;6500;BANANAS;4894;22;;;;;4901;22;;;;;4897.5;7.748046875
0;6500;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;80.0
0;6600;BANANAS;4894;29;;;;;4901;29;;;;;4897.5;8.8046875
0;6600;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;80.0
0;6700;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;80.0
0;6700;BANANAS;4894;31;;;;;4900;1;4901;30;;;4897.0;9.57421875
0;6800;PEARLS;10000;5;9996;2;9995;29;10004;2;10005;29;;;10002.0;80.0
0;6800;BANANAS;4893;30;;;;;4899;2;4900;29;;;4896.0;14.50390625
0;6900;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;80.0
0;6900;BANANAS;4893;29;;;;;4900;29;;;;;4896.5;13.4921875
0;7000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;80.0
0;7000;BANANAS;4894;1;4893;30;;;4900;31;;;;;4897.0;11.8828125
0;7100;PEARLS;9996;1;9995;30;;;9998;5;10002;7;10004;1;9997.0;80.0
0;7100;BANANAS;4893;31;;;;;4898;7;4900;31;;;4895.5;12.7890625
0;7200;PEARLS;9996;1;9995;22;;;10002;1;10004;1;10005;22;9999.0;88.0
0;7200;BANANAS;4893;23;;;;;4898;2;4899;1;4900;22;4895.5;14.5078125
0;7300;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;88.0
0;7300;BANANAS;4893;26;;;;;4900;26;;;;;4896.5;14.123046875
0;7400;PEARLS;10002;1;9995;22;;;10005;22;;;;;10003.5;88.0
0;7400;BANANAS;4894;22;;;;;4901;22;;;;;4897.5;10.20703125
0;7500;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;90.0
0;7500;BANANAS;4894;29;;;;;4901;29;;;;;4897.5;7.91015625
0;7600;PEARLS;10002;1;9995;27;;;10005;27;;;;;10003.5;90.0
0;7600;BANANAS;4894;27;;;;;4901;27;;;;;4897.5;6.984375
0;7700;PEARLS;9996;1;9995;25;;;10002;5;10004;1;10005;25;9999.0;92.0
0;7700;BANANAS;4894;26;;;;;4899;5;4901;26;;;4896.5;7.6796875
0;7800;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;92.0
0;7800;BANANAS;4894;23;;;;;4901;23;;;;;4897.5;7.259765625
0;7900;PEARLS;9996;2;9995;22;;;10002;7;10004;2;10005;22;9999.0;92.0
0;7900;BANANAS;4895;24;;;;;4900;7;4901;2;4902;22;4897.5;5.49609375
0;8000;PEARLS;10000;3;9996;2;9995;28;10004;2;10005;28;;;10002.0;92.0
0;8000;BANANAS;4901;1;4896;30;;;4902;30;;;;;4901.5;0.87890625
0;8100;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;92.0
0;8100;BANANAS;4896;25;;;;;4902;25;;;;;4899.0;2.63671875
0;8200;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;92.0
0;8200;BANANAS;4899;4;4896;27;;;4903;27;;;;;4901.0;-1.072265625
0;8300;PEARLS;9998;9;9995;28;;;10005;28;;;;;10001.5;92.0
0;8300;BANANAS;4897;9;4896;28;;;4903;28;;;;;4900.0;-2.18359375
0;8400;PEARLS;9998;5;9995;29;;;10005;29;;;;;10001.5;92.0
0;8400;BANANAS;4898;5;4897;29;;;4904;29;;;;;4901.0;-3.826171875
0;8500;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;92.0
0;8500;BANANAS;4901;3;4897;2;4896;25;4903;27;;;;;4902.0;-1.91015625
0;8600;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;92.0
0;8600;BANANAS;4896;29;;;;;4903;29;;;;;4899.5;6.25
0;8700;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;92.0
0;8700;BANANAS;4901;1;4896;24;;;4903;24;;;;;4902.0;4.7578125
0;8800;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;92.0
0;8800;BANANAS;4896;31;;;;;4902;1;4903;30;;;4899.0;7.40625
0;8900;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;92.0
0;8900;BANANAS;4896;26;;;;;4903;26;;;;;4899.5;8.08203125
0;9000;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;92.0
0;9000;BANANAS;4895;23;;;;;4902;23;;;;;4898.5;10.75390625
0;9100;PEARLS;9995;22;;;;;9998;1;10005;22;;;9996.5;92.0
0;9100;BANANAS;4896;22;;;;;4897;5;4903;22;;;4896.5;5.375
0;9200;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;94.0
0;9200;BANANAS;4896;27;;;;;4903;27;;;;;4899.5;17.31640625
0;9300;PEARLS;10002;11;9998;1;9996;1;10004;1;10005;29;;;10003.0;94.0
0;9300;BANANAS;4896;2;4895;29;;;4902;30;;;;;4899.0;19.5234375
0;9400;PEARLS;10002;1;9996;2;9995;28;10004;2;10005;28;;;10003.0;114.0
0;9400;BANANAS;4895;30;;;;;4902;30;;;;;4898.5;20.66015625
0;9500;PEARLS;10002;1;9996;2;9995;24;10004;2;10005;24;;;10003.0;116.0
0;9500;BANANAS;4896;26;;;;;4902;2;4903;24;;;4899.0;18.4921875
0;9600;PEARLS;9996;1;9995;20;;;10002;6;10004;1;10005;20;9999.0;118.0
0;9600;BANANAS;4896;21;;;;;4900;6;4902;21;;;4898.0;18.91015625
0;9700;BANANAS;4896;31;;;;;4902;1;4903;30;;;4899.0;18.314453125
0;9700;PEARLS;9996;1;9995;30;;;10000;4;10004;1;10005;30;9998.0;118.0
0;9800;PEARLS;9998;1;9996;2;9995;24;10004;2;10005;24;;;10001.0;118.0
0;9800;BANANAS;4896;1;4895;26;;;4902;26;;;;;4899.0;20.224609375
0;9900;BANANAS;4895;24;;;;;4896;9;4902;24;;;4895.5;19.900390625
0;9900;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;118.0
0;10000;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;118.0
0;10000;BANANAS;4895;27;;;;;4902;27;;;;;4898.5;43.81640625
0;10100;BANANAS;4895;21;;;;;4902;21;;;;;4898.5;44.271484375
0;10100;PEARLS;10002;4;9996;1;9995;20;10004;1;10005;20;;;10003.0;118.0
0;10200;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;126.0
0;10200;BANANAS;4895;20;;;;;4902;20;;;;;4898.5;42.111328125
0;10300;BANANAS;4895;25;;;;;4901;1;4902;24;;;4898.0;42.30859375
0;10300;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;126.0
0;10400;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;126.0
0;10400;BANANAS;4895;25;;;;;4902;25;;;;;4898.5;44.876953125
0;10500;BANANAS;4895;26;;;;;4901;26;;;;;4898.0;43.095703125
0;10500;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;126.0
0;10600;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;126.0
0;10600;BANANAS;4895;20;;;;;4902;20;;;;;4898.5;44.458984375
0;10700;BANANAS;4895;24;;;;;4902;24;;;;;4898.5;43.85546875
0;10700;PEARLS;9995;24;;;;;9998;3;10005;24;;;9996.5;126.0
0;10800;PEARLS;9995;23;;;;;10002;1;10005;23;;;9998.5;132.0
0;10800;BANANAS;4895;23;;;;;4900;1;4902;23;;;4897.5;44.193359375
0;10900;BANANAS;4895;1;4894;22;;;4901;23;;;;;4898.0;42.048828125
0;10900;PEARLS;9996;1;9995;22;;;10000;6;10004;1;10005;22;9998.0;132.0
0;11000;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;132.0
0;11000;BANANAS;4894;27;;;;;4895;9;4900;1;4901;26;4894.5;39.775390625
0;11100;BANANAS;4894;31;;;;;4899;1;4900;1;4901;30;4896.5;58.23046875
0;11100;PEARLS;9996;1;9995;30;;;10002;1;10004;1;10005;30;9999.0;132.0
0;11200;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;132.0
0;11200;BANANAS;4894;30;;;;;4901;30;;;;;4897.5;63.21875
0;11300;PEARLS;9996;2;9995;25;;;10002;2;10004;2;10005;25;9999.0;132.0
0;11300;BANANAS;4894;27;;;;;4899;2;4900;2;4901;25;4896.5;57.9375
0;11400;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;132.0
0;11400;BANANAS;4894;30;;;;;4901;30;;;;;4897.5;59.79296875
0;11500;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;132.0
0;11500;BANANAS;4894;1;4893;28;;;4900;29;;;;;4897.0;53.140625
0;11600;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;132.0
0;11600;BANANAS;4893;2;4892;22;;;4899;24;;;;;4896.0;42.9921875
0;11700;PEARLS;10000;4;9996;2;9995;20;10004;2;10005;20;;;10002.0;132.0
0;11700;BANANAS;4893;22;;;;;4899;2;4900;20;;;4896.0;46.48828125
0;11800;PEARLS;9998;10;9996;1;9995;21;10004;1;10005;21;;;10001.0;132.0
0;11800;BANANAS;4894;10;4893;22;;;4900;22;;;;;4897.0;49.60546875
0;11900;PEARLS;10002;1;10000;4;9998;1;10004;1;10005;22;;;10003.0;132.0
0;11900;BANANAS;4894;1;4893;23;;;4900;23;;;;;4897.0;50.8046875
0;12000;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;134.0
0;12000;BANANAS;4893;28;;;;;4900;28;;;;;4896.5;50.3046875
0;12100;PEARLS;9996;2;9995;23;;;9998;8;10004;2;10005;23;9997.0;134.0
0;12100;BANANAS;4894;2;4893;23;;;4900;25;;;;;4897.0;54.265625
0;12200;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;150.0
0;12200;BANANAS;4894;2;4893;23;;;4900;25;;;;;4897.0;53.83984375
0;12300;PEARLS;9996;1;9995;24;;;10002;3;10004;1;10005;24;9999.0;150.0
0;12300;BANANAS;4893;25;;;;;4898;3;4900;25;;;4895.5;51.35546875
0;12400;PEARLS;10002;1;9998;5;9995;29;10005;29;;;;;10003.5;150.0
0;12400;BANANAS;4894;5;4893;29;;;4900;29;;;;;4897.0;47.7578125
0;12500;PEARLS;10000;3;9996;1;9995;22;10004;1;10005;22;;;10002.0;152.0
0;12500;BANANAS;4892;23;;;;;4899;23;;;;;4895.5;35.5625
0;12600;PEARLS;10000;4;9995;26;;;10005;26;;;;;10002.5;152.0
0;12600;BANANAS;4892;26;;;;;4899;26;;;;;4895.5;34.484375
0;12700;PEARLS;10002;1;9996;1;9995;27;10004;1;10005;27;;;10003.0;152.0
0;12700;BANANAS;4892;28;;;;;4897;1;4899;28;;;4894.5;37.0
0;12800;PEARLS;10000;4;9996;2;9995;28;10002;9;10004;2;10005;28;10001.0;154.0
0;12800;BANANAS;4892;30;;;;;4896;9;4898;30;;;4894.0;30.2265625
0;12900;PEARLS;9996;2;9995;21;;;10002;4;10004;2;10005;21;9999.0;154.0
0;12900;BANANAS;4892;23;;;;;4897;4;4898;2;4899;21;4894.5;32.26953125
0;13000;PEARLS;9996;2;9995;30;;;10002;2;10004;2;10005;30;9999.0;154.0
0;13000;BANANAS;4892;32;;;;;4897;2;4899;32;;;4894.5;38.69921875
0;13100;PEARLS;9995;21;;;;;10000;2;10005;21;;;9997.5;154.0
0;13100;BANANAS;4892;21;;;;;4899;21;;;;;4895.5;37.07421875
0;13200;PEARLS;9998;9;9996;2;9995;29;10004;2;10005;29;;;10001.0;154.0
0;13200;BANANAS;4897;1;4893;9;4892;31;4899;31;;;;;4898.0;36.3046875
0;13300;PEARLS;10002;2;9996;1;9995;22;10004;1;10005;22;;;10003.0;154.0
0;13300;BANANAS;4893;1;4892;22;;;4899;23;;;;;4896.0;42.18359375
0;13400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;158.0
0;13400;BANANAS;4893;26;;;;;4900;26;;;;;4896.5;50.28515625
0;13500;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;158.0
0;13500;BANANAS;4897;5;4893;25;;;4900;25;;;;;4898.5;50.375
0;13600;PEARLS;9996;2;9995;24;;;10002;6;10004;2;10005;24;9999.0;158.0
0;13600;BANANAS;4893;26;;;;;4898;6;4899;2;4900;24;4895.5;49.859375
0;13700;PEARLS;10002;1;9995;28;;;10005;28;;;;;10003.5;158.0
0;13700;BANANAS;4897;2;4893;28;;;4899;28;;;;;4898.0;49.05078125
0;13800;PEARLS;9998;1;9995;23;;;10005;23;;;;;10001.5;160.0
0;13800;BANANAS;4894;1;4893;23;;;4900;23;;;;;4897.0;49.6015625
0;13900;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;160.0
0;13900;BANANAS;4893;21;;;;;4900;21;;;;;4896.5;52.1796875
0;14000;PEARLS;10002;6;9998;1;9996;1;10004;1;10005;28;;;10003.0;160.0
0;14000;BANANAS;4894;30;;;;;4900;29;;;;;4897.0;56.640625
0;14100;PEARLS;9996;2;9995;20;;;10002;4;10004;2;10005;20;9999.0;172.0
0;14100;BANANAS;4894;2;4893;20;;;4898;4;4900;22;;;4896.0;55.515625
0;14200;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;172.0
0;14200;BANANAS;4893;21;;;;;4900;21;;;;;4896.5;56.078125
0;14300;BANANAS;4898;2;4894;22;;;4900;22;;;;;4899.0;57.1640625
0;14300;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;172.0
0;14400;BANANAS;4894;22;;;;;4901;23;;;;;4897.5;61.625
0;14400;PEARLS;10002;4;9996;2;9995;21;10004;2;10005;21;;;10003.0;172.0
0;14500;PEARLS;9996;1;9995;28;;;10002;10;10004;1;10005;28;9999.0;180.0
0;14500;BANANAS;4893;29;;;;;4898;10;4900;29;;;4895.5;56.416015625
0;14600;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;180.0
0;14600;BANANAS;4893;28;;;;;4894;11;4900;28;;;4893.5;56.27734375
0;14700;BANANAS;4893;24;;;;;4900;24;;;;;4896.5;82.015625
0;14700;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;180.0
0;14800;BANANAS;4894;1;4893;30;;;4896;4;4900;31;;;4895.0;88.1171875
0;14800;PEARLS;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;180.0
0;14900;PEARLS;9996;1;9995;25;;;10002;1;10004;1;10005;25;9999.0;182.0
0;14900;BANANAS;4893;26;;;;;4898;1;4900;26;;;4895.5;58.0
0;15000;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;182.0
0;15000;BANANAS;4893;27;;;;;4894;1;4900;27;;;4893.5;58.0
0;15100;BANANAS;4894;21;;;;;4900;1;4901;20;;;4897.0;61.20654296875
0;15100;PEARLS;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;182.0
0;15200;BANANAS;4894;2;4893;21;;;4898;1;4900;23;;;4896.0;60.89013671875
0;15200;PEARLS;10000;4;9996;2;9995;21;10002;4;10004;2;10005;21;10001.0;184.0
0;15300;PEARLS;9996;2;9995;22;;;10002;7;10004;2;10005;22;9999.0;184.0
0;15300;BANANAS;4893;24;;;;;4898;7;4900;24;;;4895.5;60.4248046875
0;15400;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;184.0
0;15400;BANANAS;4893;30;;;;;4899;30;;;;;4896.0;59.958984375
0;15500;BANANAS;4892;25;;;;;4899;25;;;;;4895.5;62.0
0;15500;PEARLS;9995;25;;;;;9998;11;10005;25;;;9996.5;184.0
0;15600;BANANAS;4892;23;;;;;4899;23;;;;;4895.5;62.0
0;15600;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;204.0
0;15700;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;204.0
0;15700;BANANAS;4892;30;;;;;4899;30;;;;;4895.5;62.0
0;15800;PEARLS;9998;6;9996;2;9995;26;10004;2;10005;26;;;10001.0;204.0
0;15800;BANANAS;4893;6;4892;28;;;4899;28;;;;;4896.0;62.0
0;15900;PEARLS;9996;1;9995;20;;;10002;8;10004;1;10005;20;9999.0;204.0
0;15900;BANANAS;4892;21;;;;;4897;8;4899;21;;;4894.5;62.0
0;16000;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;204.0
