Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
35.289859,new_autotrader,Tick,33,31,2,-2,140300,140700,-477,6377,5977,OK
35.480751,new_autotrader,Tick,33,31,2,-2,140300,140800,-477,6377,5977,OK
35.71069,new_autotrader,Tick,33,31,2,-2,140300,140800,-477,6377,5977,OK
35.969593,new_autotrader,Tick,33,31,2,-2,140200,140800,-477,6377,5977,OK
36.222147,new_autotrader,Tick,33,31,2,-2,140200,140800,-477,6377,5977,OK
36.507176,new_autotrader,Tick,33,31,2,-2,140200,140800,-477,6377,5977,OK
36.806061,new_autotrader,Tick,33,31,2,-2,140200,140800,-477,6377,5977,OK
37.033374,new_autotrader,Tick,33,31,2,-2,140200,140800,-477,6377,5977,OK
37.290718,new_autotrader,Tick,33,31,2,-2,140200,140800,-477,6377,5977,OK
37.536545,new_autotrader,Tick,33,31,2,-2,140200,140800,-477,6377,5977,OK
37.771984,new_autotrader,Tick,33,31,2,-2,140200,140800,-477,6377,5977,OK
38.046838,new_autotrader,Tick,43,31,12,-12,140100,140800,-617,10517,8117,OK
38.302489,new_autotrader,Tick,43,31,12,-12,140300,140800,-617,10517,8117,OK
38.462041,new_autotrader,Tick,43,31,12,-12,140300,140800,-617,10517,8117,OK
38.763759,new_autotrader,Tick,53,31,22,-22,140100,140800,-757,15657,11257,OK
38.99125,new_autotrader,Tick,53,31,22,-22,140100,140700,-757,15657,11257,OK
39.20472,new_autotrader,Tick,63,31,32,-32,140000,140700,-897,18797,12397,OK
39.461818,new_autotrader,Tick,63,31,32,-32,140000,140700,-897,18797,12397,OK
39.784525,new_autotrader,Tick,63,31,32,-32,140000,140500,-897,18797,12397,OK
40.001998,new_autotrader,Tick,63,31,32,-32,140000,140500,-897,18797,12397,OK
40.248094,new_autotrader,Tick,63,31,32,-32,140500,140500,-897,18797,18797,OK
40.470285,new_autotrader,Tick,63,31,32,-32,140500,140500,-897,18797,18797,OK
40.706138,new_autotrader,Tick,63,31,32,-32,140500,140500,-897,18797,18797,OK
40.974712,new_autotrader,Tick,63,31,32,-32,140500,140700,-897,18797,12397,OK
41.247181,new_autotrader,Tick,63,31,32,-32,140500,140500,-897,18797,18797,OK
41.549491,new_autotrader,Tick,63,31,32,-32,140500,140500,-897,18797,18797,OK
41.794306,new_autotrader,Tick,63,31,32,-32,140500,140500,-897,18797,18797,OK
42.001234,new_autotrader,Tick,63,31,32,-32,140500,140500,-897,18797,18797,OK
42.233266,new_autotrader,Tick,63,31,32,-32,139800,140500,-897,18797,12397,OK
42.466999,new_autotrader,Tick,63,31,32,-32,139800,140500,-897,18797,12397,OK
42.782263,new_autotrader,Tick,63,31,32,-32,140500,140500,-897,18797,18797,OK
43.039483,new_autotrader,Tick,63,31,32,-32,140500,140500,-897,18797,18797,OK
43.281875,new_autotrader,Tick,63,31,32,-32,139800,140400,-897,18797,12397,OK
43.507624,new_autotrader,Tick,63,31,32,-32,139800,140400,-897,18797,12397,OK
43.786913,new_autotrader,Tick,63,31,32,-32,139800,140400,-897,18797,12397,OK
44.053824,new_autotrader,Tick,63,31,32,-32,139800,140400,-897,18797,12397,OK
44.224111,new_autotrader,Tick,63,31,32,-32,140600,140400,-897,18797,25197,OK
44.544641,new_autotrader,Tick,63,31,32,-32,140600,140700,-897,18797,15597,OK
44.724938,new_autotrader,Tick,63,31,32,-32,140600,140700,-897,18797,15597,OK
45.022914,new_autotrader,Tick,63,31,32,-32,140600,140700,-897,18797,15597,OK
45.253276,new_autotrader,Tick,63,31,32,-32,140800,140700,-897,18797,21997,OK
45.481564,new_autotrader,Tick,63,31,32,-32,140800,140700,-897,18797,21997,OK
45.710132,new_autotrader,Tick,63,31,32,-32,140800,140700,-897,18797,21997,OK
45.982667,new_autotrader,Tick,63,31,32,-32,140800,140700,-897,18797,21997,OK
46.232502,new_autotrader,Tick,63,31,32,-32,140800,140700,-897,18797,21997,OK
46.492745,new_autotrader,Tick,63,31,32,-32,140800,140700,-897,18797,21997,OK
46.717451,new_autotrader,Tick,63,31,32,-32,140800,140700,-897,18797,21997,OK
47.055985,new_autotrader,Tick,63,31,32,-32,140800,140700,-897,18797,21997,OK
47.208429,new_autotrader,Tick,63,31,32,-32,141000,140700,-897,18797,25197,OK
47.551947,new_autotrader,Tick,63,31,32,-32,141000,140700,-897,18797,25197,OK
47.775108,new_autotrader,Tick,63,31,32,-32,141000,140700,-897,18797,25197,OK
47.981918,new_autotrader,Tick,63,31,32,-32,141000,140700,-897,18797,25197,OK
48.274156,new_autotrader,Tick,63,31,32,-32,140700,140700,-897,18797,18797,OK
48.455495,new_autotrader,Tick,63,31,32,-32,140200,140700,-897,18797,12397,OK
48.75103,new_autotrader,Tick,63,31,32,-32,140200,140700,-897,18797,12397,OK
49.029228,new_autotrader,Tick,63,31,32,-32,140200,140700,-897,18797,12397,OK
49.2226,new_autotrader,Tick,63,31,32,-32,140200,140700,-897,18797,12397,OK
49.483798,new_autotrader,Tick,63,31,32,-32,140200,140700,-897,18797,12397,OK
49.802105,new_autotrader,Tick,63,31,32,-32,140200,140700,-897,18797,12397,OK
50.032913,new_autotrader,Tick,63,31,32,-32,140200,140700,-897,18797,12397,OK
50.279332,new_autotrader,Tick,63,31,32,-32,140200,140700,-897,18797,12397,OK
50.478683,new_autotrader,Tick,63,31,32,-32,140200,140700,-897,18797,12397,OK
50.789297,new_autotrader,Tick,63,31,32,-32,141000,140700,-897,18797,25197,OK
51.024443,new_autotrader,Tick,63,31,32,-32,141000,140700,-897,18797,25197,OK
51.265307,new_autotrader,Tick,63,31,32,-32,141000,140700,-897,18797,25197,OK
51.548984,new_autotrader,Tick,63,41,22,-22,141000,140700,-1038,18938,23338,OK
51.736579,new_autotrader,Tick,63,41,22,-22,141100,140700,-1038,18938,23338,OK
51.990996,new_autotrader,Tick,63,41,22,-22,141100,140700,-1038,18938,23338,OK
52.26223,new_autotrader,Tick,63,41,22,-22,141100,140700,-1038,18938,23338,OK
52.452052,new_autotrader,Tick,63,41,22,-22,141100,140700,-1038,18938,23338,OK
52.785408,new_autotrader,Tick,63,41,22,-22,141300,140700,-1038,18938,23338,OK
52.986716,new_autotrader,Tick,63,41,22,-22,141300,140700,-1038,18938,23338,OK
53.246414,new_autotrader,Tick,63,41,22,-22,141300,140700,-1038,18938,23338,OK
53.47234,new_autotrader,Tick,63,41,22,-22,141300,140700,-1038,18938,23338,OK
53.749889,new_autotrader,Tick,63,41,22,-22,141300,140700,-1038,18938,23338,OK
53.999549,new_autotrader,Tick,63,41,22,-22,141300,140700,-1038,18938,23338,OK
54.231775,new_autotrader,Tick,63,41,22,-22,141200,140700,-1038,18938,23338,OK
54.549777,new_autotrader,Tick,63,41,22,-22,141200,140700,-1038,18938,23338,OK
54.771754,new_autotrader,Tick,63,41,22,-22,141200,140700,-1038,18938,23338,OK
54.964452,new_autotrader,Tick,63,41,22,-22,141200,140700,-1038,18938,23338,OK
55.29887,new_autotrader,Tick,63,41,22,-22,141200,141000,-1038,18938,23338,OK
55.531998,new_autotrader,Tick,63,41,22,-22,141200,141000,-1038,18938,23338,OK
55.792259,new_autotrader,Tick,63,41,22,-22,141200,141000,-1038,18938,23338,OK
56.056,new_autotrader,Tick,63,41,22,-22,141200,141000,-1038,18938,23338,OK
56.288979,new_autotrader,Tick,63,41,22,-22,141200,141000,-1038,18938,23338,OK
56.52985,new_autotrader,Tick,63,41,22,-22,141200,141000,-1038,18938,23338,OK
56.798389,new_autotrader,Tick,63,41,22,-22,141200,141000,-1038,18938,23338,OK
57.029756,new_autotrader,Tick,63,41,22,-22,141300,141000,-1038,18938,23338,OK
57.213116,new_autotrader,Tick,63,41,22,-22,140600,141000,-1038,18938,14538,OK
57.467996,new_autotrader,Tick,63,43,20,-20,141300,141000,-1066,18766,22766,OK
57.778381,new_autotrader,Tick,63,51,12,-12,141400,141000,-1179,18879,21279,OK
58.01637,new_autotrader,Tick,63,51,12,-12,141400,141000,-1179,18879,21279,OK
58.247233,new_autotrader,Tick,63,51,12,-12,141400,141000,-1179,18879,21279,OK
58.47588,new_autotrader,Tick,63,51,12,-12,141400,141000,-1179,18879,21279,OK
58.766065,new_autotrader,Tick,63,51,12,-12,141400,141000,-1179,18879,21279,OK
59.036554,new_autotrader,Tick,63,51,12,-12,141400,140900,-1179,18879,21279,OK
59.243807,new_autotrader,Tick,63,51,12,-12,141400,140900,-1179,18879,21279,OK
59.515757,new_autotrader,Tick,63,51,12,-12,141400,141100,-1179,18879,21279,OK
59.797806,new_autotrader,Tick,63,51,12,-12,141400,141100,-1179,18879,21279,OK
59.970608,new_autotrader,Tick,63,51,12,-12,141400,141100,-1179,18879,21279,OK
60.312337,new_autotrader,Tick,63,51,12,-12,141400,140800,-1179,18879,21279,OK
60.481965,new_autotrader,Tick,63,51,12,-12,141400,140800,-1179,18879,21279,OK
60.764891,new_autotrader,Tick,63,51,12,-12,141400,140800,-1179,18879,21279,OK
61.076016,new_autotrader,Tick,63,51,12,-12,141400,140700,-1179,18879,21279,OK
61.225181,new_autotrader,Tick,63,51,12,-12,141400,140700,-1179,18879,21279,OK
61.478299,new_autotrader,Tick,63,51,12,-12,141400,140700,-1179,18879,21279,OK
61.773749,new_autotrader,Tick,63,51,12,-12,141400,140700,-1179,18879,21279,OK
62.045588,new_autotrader,Tick,63,51,12,-12,141400,140600,-1179,18879,21279,OK
62.301678,new_autotrader,Tick,63,51,12,-12,141400,140600,-1179,18879,21279,OK
62.530966,new_autotrader,Tick,63,51,12,-12,141400,140600,-1179,18879,21279,OK
62.71843,new_autotrader,Tick,63,51,12,-12,141200,140600,-1179,18879,21279,OK
63.049004,new_autotrader,Tick,63,51,12,-12,141200,140600,-1179,18879,21279,OK
63.260442,new_autotrader,Tick,63,51,12,-12,141200,140500,-1179,18879,21279,OK
63.524665,new_autotrader,Tick,63,51,12,-12,141200,140500,-1179,18879,21279,OK
63.73068,new_autotrader,Tick,63,51,12,-12,141200,140500,-1179,18879,21279,OK
64.003789,new_autotrader,Tick,63,51,12,-12,141200,140500,-1179,18879,21279,OK
64.263533,new_autotrader,Tick,63,51,12,-12,141200,140500,-1179,18879,21279,OK
64.495171,new_autotrader,Tick,63,51,12,-12,140300,140500,-1179,18879,16479,OK
64.741305,new_autotrader,Tick,63,51,12,-12,140100,140500,-1179,18879,16479,OK
64.985573,new_autotrader,Tick,63,51,12,-12,140100,140500,-1179,18879,16479,OK
65.231611,new_autotrader,Tick,63,51,12,-12,140100,140400,-1179,18879,16479,OK
65.508741,new_autotrader,Tick,63,51,12,-12,140100,140400,-1179,18879,16479,OK
65.780305,new_autotrader,Tick,63,51,12,-12,140100,140400,-1179,18879,16479,OK
65.972213,new_autotrader,Tick,63,51,12,-12,140100,140400,-1179,18879,16479,OK
66.291553,new_autotrader,Tick,63,51,12,-12,140100,140400,-1179,18879,16479,OK
66.539,new_autotrader,Tick,63,51,12,-12,140100,140400,-1179,18879,16479,OK
66.799545,new_autotrader,Tick,63,51,12,-12,140100,140400,-1179,18879,16479,OK
67.059077,new_autotrader,Tick,63,51,12,-12,140100,140400,-1179,18879,16479,OK
67.278685,new_autotrader,Tick,63,51,12,-12,140700,140400,-1179,18879,21279,OK
67.543664,new_autotrader,Tick,63,51,12,-12,139900,140400,-1179,18879,16479,OK
67.787964,new_autotrader,Tick,63,51,12,-12,139900,140400,-1179,18879,16479,OK
68.026589,new_autotrader,Tick,63,51,12,-12,139900,140400,-1179,18879,16479,OK
68.264564,new_autotrader,Tick,63,51,12,-12,139900,140400,-1179,18879,16479,OK
68.457373,new_autotrader,Tick,63,51,12,-12,139900,140400,-1179,18879,16479,OK
68.746815,new_autotrader,Tick,63,51,12,-12,139900,140400,-1179,18879,16479,OK
68.992393,new_autotrader,Tick,63,51,12,-12,139900,140400,-1179,18879,16479,OK
69.30748,new_autotrader,Tick,63,51,12,-12,139900,140000,-1179,18879,17679,OK
69.54023,new_autotrader,Tick,63,51,12,-12,139900,140000,-1179,18879,17679,OK
69.724646,new_autotrader,Tick,63,51,12,-12,139900,140000,-1179,18879,17679,OK
70.04725,new_autotrader,Tick,63,51,12,-12,139900,140000,-1179,18879,17679,OK
70.230456,new_autotrader,Tick,63,51,12,-12,139900,140000,-1179,18879,17679,OK
70.493059,new_autotrader,Tick,63,51,12,-12,139900,140000,-1179,18879,17679,OK
70.733804,new_autotrader,Tick,63,51,12,-12,139900,140000,-1179,18879,17679,OK
71.003331,new_autotrader,Tick,63,51,12,-12,139900,140000,-1179,18879,17679,OK
71.214157,new_autotrader,Tick,63,51,12,-12,139900,140000,-1179,18879,17679,OK
71.501091,new_autotrader,Tick,63,51,12,-12,139900,140000,-1179,18879,17679,OK
71.750591,new_autotrader,Tick,63,51,12,-12,139900,140000,-1179,18879,17679,OK
72.02575,new_autotrader,Tick,63,51,12,-12,139900,140000,-1179,18879,17679,OK
72.237315,new_autotrader,Tick,63,51,12,-12,140200,140000,-1179,18879,21279,OK
72.549801,new_autotrader,Tick,63,51,12,-12,140200,140000,-1179,18879,21279,OK
72.765585,new_autotrader,Tick,63,51,12,-12,140500,140000,-1179,18879,21279,OK
72.966122,new_autotrader,Tick,63,51,12,-12,140500,140700,-1179,18879,16479,OK
73.329956,new_autotrader,Tick,63,61,2,-2,141100,140700,-1320,21020,21420,OK
73.507712,new_autotrader,Tick,63,61,2,-2,141100,140700,-1320,21020,21420,OK
73.725878,new_autotrader,Tick,63,61,2,-2,140800,140400,-1320,21020,21420,OK
74.012755,new_autotrader,Tick,63,61,2,-2,140800,140400,-1320,21020,21420,OK
74.268535,new_autotrader,Tick,63,61,2,-2,140800,140400,-1320,21020,21420,OK
74.552749,new_autotrader,Tick,63,61,2,-2,139900,140400,-1320,21020,20620,OK
74.734659,new_autotrader,Tick,73,61,12,-12,140000,140400,-1460,21160,18760,OK
74.956229,new_autotrader,Tick,73,61,12,-12,140000,140400,-1460,21160,18760,OK
75.261022,new_autotrader,Tick,73,61,12,-12,140000,140400,-1460,21160,18760,OK
75.491319,new_autotrader,Tick,73,61,12,-12,140000,140400,-1460,21160,18760,OK
75.786062,new_autotrader,Tick,73,61,12,-12,140000,140400,-1460,21160,18760,OK
76.004443,new_autotrader,Tick,73,62,11,-11,141100,140400,-1474,21574,23774,OK
76.246826,new_autotrader,Tick,73,62,11,-11,141100,140700,-1474,21574,23774,OK
76.487231,new_autotrader,Tick,73,62,11,-11,140000,140700,-1474,21574,19374,OK
76.799865,new_autotrader,Tick,73,62,11,-11,140000,140700,-1474,21574,19374,OK
76.954348,new_autotrader,Tick,73,62,11,-11,140000,140700,-1474,21574,19374,OK
77.248648,new_autotrader,Tick,73,62,11,-11,140000,140700,-1474,21574,19374,OK
77.4552,new_autotrader,Tick,73,62,11,-11,140000,140700,-1474,21574,19374,OK
77.771727,new_autotrader,Tick,73,62,11,-11,141200,140700,-1474,21574,23774,OK
77.961998,new_autotrader,Tick,73,62,11,-11,141200,140700,-1474,21574,23774,OK
78.213073,new_autotrader,Tick,73,62,11,-11,140900,141500,-1474,21574,19374,OK
78.551205,new_autotrader,Tick,73,62,11,-11,140900,141500,-1474,21574,19374,OK
78.757995,new_autotrader,Tick,73,62,11,-11,140900,141700,-1474,21574,19374,OK
79.043749,new_autotrader,Tick,73,62,11,-11,140900,141700,-1474,21574,19374,OK
79.243767,new_autotrader,Tick,74,62,12,-12,141200,141700,-1488,22088,19688,OK
79.513358,new_autotrader,Tick,74,62,12,-12,141200,141700,-1488,22088,19688,OK
79.798413,new_autotrader,Tick,74,62,12,-12,141200,141700,-1488,22088,19688,OK
