Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
4.047554,AVTraders_2004,Tick,50,57,-7,7,127600,127400,925,-6525,-7925,OK
4.047554,day_day_up_123321,Tick,30,0,30,-30,127600,127400,762,538,6538,OK
4.047554,JeanJacquesPidjacques_120302,Tick,0,0,0,0,127600,127400,0,0,0,OK
4.047554,HuntingdonAssasins_271828,Tick,0,0,0,0,127600,127400,0,0,0,OK
4.249969,Sunday_1729,Tick,0,0,0,0,127600,127600,0,0,0,OK
4.249969,tangilo_330,Tick,0,80,-80,64,127600,127600,469,2024031,-17569,OK
4.249969,BavarianBourseBandits_219000,Tick,0,48,-48,48,127600,127600,-609,-791,-791,OK
4.249969,AVTraders_2004,Tick,50,57,-7,7,127600,127600,925,-6525,-6525,OK
4.249969,day_day_up_123321,Tick,30,0,30,-30,127600,127600,762,538,538,OK
4.249969,JeanJacquesPidjacques_120302,Tick,0,0,0,0,127600,127600,0,0,0,OK
4.249969,HuntingdonAssasins_271828,Tick,0,0,0,0,127600,127600,0,0,0,OK
4.479763,Sunday_1729,Tick,0,0,0,0,127600,127600,0,0,0,OK
4.479763,tangilo_330,Tick,0,80,-80,64,127600,127600,469,2024031,-17569,OK
4.479763,BavarianBourseBandits_219000,Tick,0,48,-48,48,127600,127600,-609,-791,-791,OK
4.479763,AVTraders_2004,Tick,50,57,-7,7,127600,127600,925,-6525,-6525,OK
4.479763,day_day_up_123321,Tick,30,0,30,-30,127600,127600,762,538,538,OK
4.479763,JeanJacquesPidjacques_120302,Tick,0,0,0,0,127600,127600,0,0,0,OK
4.479763,HuntingdonAssasins_271828,Tick,0,0,0,0,127600,127600,0,0,0,OK
4.787259,Sunday_1729,Tick,0,0,0,0,127600,127700,0,0,0,OK
4.787259,tangilo_330,Tick,0,80,-80,64,127600,127700,469,2024031,-11169,OK
4.787259,BavarianBourseBandits_219000,Tick,0,48,-48,48,127600,127700,-609,-791,4009,OK
4.787259,AVTraders_2004,Tick,50,57,-7,7,127600,127700,925,-6525,-5825,OK
4.787259,day_day_up_123321,Tick,30,0,30,-30,127600,127700,762,538,-2462,OK
4.787259,JeanJacquesPidjacques_120302,Tick,0,0,0,0,127600,127700,0,0,0,OK
4.787259,HuntingdonAssasins_271828,Tick,0,0,0,0,127600,127700,0,0,0,OK
4.996471,Sunday_1729,Tick,0,0,0,0,127600,127700,0,0,0,OK
4.996471,tangilo_330,Tick,0,80,-80,64,127600,127700,469,2024031,-11169,OK
4.996471,BavarianBourseBandits_219000,Tick,0,48,-48,48,127600,127700,-609,-791,4009,OK
4.996471,AVTraders_2004,Tick,50,57,-7,7,127600,127700,925,-6525,-5825,OK
4.996471,day_day_up_123321,Tick,30,0,30,-30,127600,127700,762,538,-2462,OK
4.996471,JeanJacquesPidjacques_120302,Tick,0,0,0,0,127600,127700,0,0,0,OK
4.996471,HuntingdonAssasins_271828,Tick,0,0,0,0,127600,127700,0,0,0,OK
5.278563,Sunday_1729,Tick,0,0,0,0,127600,128000,0,0,0,OK
5.278563,tangilo_330,Tick,0,80,-80,64,127600,128000,469,2024031,-3489,OK
5.278563,BavarianBourseBandits_219000,Tick,0,48,-48,48,127600,128000,-609,-791,11497,OK
5.278563,AVTraders_2004,Tick,50,57,-7,7,127600,128000,925,-6525,-4733,OK
5.278563,day_day_up_123321,Tick,30,0,30,-30,127600,128000,762,538,-7142,OK
5.278563,JeanJacquesPidjacques_120302,Tick,0,0,0,0,127600,128000,0,0,0,OK
5.278563,HuntingdonAssasins_271828,Tick,0,0,0,0,127600,128000,0,0,0,OK
5.520229,Sunday_1729,Tick,0,0,0,0,128100,128000,0,0,0,OK
5.520229,tangilo_330,Tick,0,80,-80,64,128100,128000,469,2024031,-31969,OK
5.520229,BavarianBourseBandits_219000,Tick,0,68,-68,68,128100,128000,-865,-2535,-9335,OK
5.520229,AVTraders_2004,Tick,60,57,3,-3,128100,128000,1181,-7781,-7481,OK
5.520229,day_day_up_123321,Tick,40,0,40,-40,128100,128000,1018,-718,3282,OK
5.520229,JeanJacquesPidjacques_120302,Tick,0,0,0,0,128100,128000,0,0,0,OK
5.520229,HuntingdonAssasins_271828,Tick,0,0,0,0,128100,128000,0,0,0,OK
5.787014,Sunday_1729,Tick,0,0,0,0,128100,128000,0,0,0,OK
5.787014,tangilo_330,Tick,0,80,-80,64,128100,128000,469,2024031,-31969,OK
5.787014,BavarianBourseBandits_219000,Tick,0,68,-68,68,128100,128000,-865,-2535,-9335,OK
5.787014,AVTraders_2004,Tick,60,57,3,-3,128100,128000,1181,-7781,-7481,OK
5.787014,day_day_up_123321,Tick,40,0,40,-40,128100,128000,1018,-718,3282,OK
5.787014,JeanJacquesPidjacques_120302,Tick,0,0,0,0,128100,128000,0,0,0,OK
5.787014,HuntingdonAssasins_271828,Tick,0,0,0,0,128100,128000,0,0,0,OK
5.961073,Sunday_1729,Tick,0,0,0,0,128100,128000,0,0,0,OK
5.961073,tangilo_330,Tick,0,80,-80,64,128100,128000,469,2024031,-31969,OK
5.961073,BavarianBourseBandits_219000,Tick,0,68,-68,68,128100,128000,-865,-2535,-9335,OK
5.961073,AVTraders_2004,Tick,60,57,3,-3,128100,128000,1181,-7781,-7481,OK
5.961073,day_day_up_123321,Tick,40,0,40,-40,128100,128000,1018,-718,3282,OK
5.961073,JeanJacquesPidjacques_120302,Tick,0,0,0,0,128100,128000,0,0,0,OK
5.961073,HuntingdonAssasins_271828,Tick,0,0,0,0,128100,128000,0,0,0,OK
6.23216,Sunday_1729,Tick,0,0,0,0,127900,128000,0,0,0,OK
6.23216,tangilo_330,Tick,0,80,-80,64,127900,128000,469,2024031,-15969,OK
6.23216,BavarianBourseBandits_219000,Tick,1,68,-67,67,127900,128000,-878,-2622,4078,OK
6.23216,AVTraders_2004,Tick,70,67,3,-3,127900,128000,1309,-7909,-8209,OK
6.23216,day_day_up_123321,Tick,50,0,50,-50,127900,128000,890,-2590,-7590,OK
6.23216,JeanJacquesPidjacques_120302,Tick,0,0,0,0,127900,128000,0,0,0,OK
6.23216,HuntingdonAssasins_271828,Tick,0,0,0,0,127900,128000,0,0,0,OK
6.51013,Sunday_1729,Tick,0,0,0,0,127600,128000,0,0,0,OK
6.51013,tangilo_330,Tick,15,80,-65,64,127600,128000,277,108723,-2637,OK
6.51013,BavarianBourseBandits_219000,Tick,121,68,53,-53,127600,128000,-2412,-3088,-16656,OK
6.51013,AVTraders_2004,Tick,80,77,3,-3,127600,128000,1437,-8037,-8805,OK
6.51013,day_day_up_123321,Tick,50,10,40,-40,127600,128000,1146,-2846,-13086,OK
6.51013,JeanJacquesPidjacques_120302,Tick,0,0,0,0,127600,128000,0,0,0,OK
6.51013,HuntingdonAssasins_271828,Tick,24,0,24,-24,127600,128000,-306,5106,-1038,OK
6.783274,Sunday_1729,Tick,0,0,0,0,127600,127700,0,0,0,OK
6.783274,tangilo_330,Tick,15,80,-65,64,127600,127700,277,108723,-12477,OK
6.783274,BavarianBourseBandits_219000,Tick,121,68,53,-53,127600,127700,-2412,-3088,-8388,OK
6.783274,AVTraders_2004,Tick,80,77,3,-3,127600,127700,1437,-8037,-8337,OK
6.783274,day_day_up_123321,Tick,50,10,40,-40,127600,127700,1146,-2846,-6846,OK
6.783274,JeanJacquesPidjacques_120302,Tick,0,0,0,0,127600,127700,0,0,0,OK
6.783274,HuntingdonAssasins_271828,Tick,24,0,24,-24,127600,127700,-306,5106,2706,OK
6.952708,Sunday_1729,Tick,0,0,0,0,127400,127700,0,0,0,OK
6.952708,tangilo_330,Tick,41,95,-54,64,127400,127700,-247,-1290953,-183,OK
6.952708,BavarianBourseBandits_219000,Tick,121,74,47,-47,127400,127700,-2259,-3241,-15226,OK
6.952708,AVTraders_2004,Tick,100,87,13,-13,127400,127700,1436,-10036,-13351,OK
6.952708,day_day_up_123321,Tick,50,20,30,-30,127400,127700,1402,-2102,-9752,OK
6.952708,JeanJacquesPidjacques_120302,Tick,0,0,0,0,127400,127700,0,0,0,OK
6.952708,HuntingdonAssasins_271828,Tick,24,0,24,-24,127400,127700,-306,5106,-1014,OK
7.273461,Sunday_1729,Tick,0,0,0,0,127400,127600,0,0,0,OK
7.273461,tangilo_330,Tick,41,95,-54,64,127400,127600,-247,-1290953,-4153,OK
7.273461,BavarianBourseBandits_219000,Tick,121,74,47,-47,127400,127600,-2259,-3241,-12641,OK
7.273461,AVTraders_2004,Tick,100,87,13,-13,127400,127600,1436,-10036,-12636,OK
7.273461,day_day_up_123321,Tick,50,20,30,-30,127400,127600,1402,-2102,-8102,OK
7.273461,JeanJacquesPidjacques_120302,Tick,0,0,0,0,127400,127600,0,0,0,OK
7.273461,HuntingdonAssasins_271828,Tick,24,0,24,-24,127400,127600,-306,5106,306,OK
7.459627,Sunday_1729,Tick,0,0,0,0,127500,127600,0,0,0,OK
7.459627,tangilo_330,Tick,51,95,-44,64,127500,127600,-375,-2565825,-9425,OK
7.459627,BavarianBourseBandits_219000,Tick,121,74,47,-47,127500,127600,-2259,-3241,-7941,OK
7.459627,AVTraders_2004,Tick,100,97,3,-3,127500,127600,1691,-11291,-11591,OK
7.459627,day_day_up_123321,Tick,50,20,30,-30,127500,127600,1402,-2102,-5102,OK
7.459627,JeanJacquesPidjacques_120302,Tick,0,0,0,0,127500,127600,0,0,0,OK
7.459627,HuntingdonAssasins_271828,Tick,24,0,24,-24,127500,127600,-306,5106,2706,OK
7.762412,Sunday_1729,Tick,0,0,0,0,127200,127600,0,0,0,OK
7.762412,tangilo_330,Tick,65,95,-30,30,127200,127600,-553,-8047,-397,OK
7.762412,BavarianBourseBandits_219000,Tick,121,74,47,-47,127200,127600,-2259,-3241,-15226,OK
7.762412,AVTraders_2004,Tick,110,97,13,-13,127200,127600,1564,-8164,-11479,OK
7.762412,day_day_up_123321,Tick,50,20,30,-30,127200,127600,1402,-2102,-9752,OK
7.762412,JeanJacquesPidjacques_120302,Tick,0,0,0,0,127200,127600,0,0,0,OK
7.762412,HuntingdonAssasins_271828,Tick,24,0,24,-24,127200,127600,-306,5106,-1014,OK
7.984318,Sunday_1729,Tick,0,0,0,0,127200,127600,0,0,0,OK
7.984318,tangilo_330,Tick,65,95,-30,30,127200,127600,-553,-8047,-397,OK
7.984318,BavarianBourseBandits_219000,Tick,130,74,56,-56,127200,127600,-2030,130,-14150,OK
7.984318,AVTraders_2004,Tick,120,97,23,-23,127200,127600,1818,-4418,-10283,OK
7.984318,day_day_up_123321,Tick,50,20,30,-30,127200,127600,1402,-2102,-9752,OK
7.984318,JeanJacquesPidjacques_120302,Tick,0,0,0,0,127200,127600,0,0,0,OK
7.984318,HuntingdonAssasins_271828,Tick,24,0,24,-24,127200,127600,-306,5106,-1014,OK
8.25146,Sunday_1729,Tick,0,0,0,0,127500,127600,0,0,0,OK
8.25146,tangilo_330,Tick,75,95,-20,30,127500,127600,-681,-1282919,-4919,OK
8.25146,BavarianBourseBandits_219000,Tick,130,74,56,-56,127500,127600,-2030,130,-5470,OK
8.25146,AVTraders_2004,Tick,120,107,13,-13,127500,127600,2073,-6673,-7973,OK
8.25146,day_day_up_123321,Tick,50,20,30,-30,127500,127600,1402,-2102,-5102,OK
8.25146,JeanJacquesPidjacques_120302,Tick,0,0,0,0,127500,127600,0,0,0,OK
8.25146,HuntingdonAssasins_271828,Tick,24,0,24,-24,127500,127600,-306,5106,2706,OK
8.503394,Sunday_1729,Tick,0,0,0,0,127500,127400,0,0,0,OK
8.503394,tangilo_330,Tick,75,95,-20,30,127500,127400,-681,-1282919,-10919,OK
8.503394,BavarianBourseBandits_219000,Tick,130,74,56,-56,127500,127400,-2030,130,5730,OK
8.503394,AVTraders_2004,Tick,120,107,13,-13,127500,127400,2073,-6673,-5373,OK
8.503394,day_day_up_123321,Tick,50,20,30,-30,127500,127400,1402,-2102,898,OK
8.503394,JeanJacquesPidjacques_120302,Tick,0,0,0,0,127500,127400,0,0,0,OK
8.503394,HuntingdonAssasins_271828,Tick,24,0,24,-24,127500,127400,-306,5106,7506,OK
8.703651,Sunday_1729,Tick,0,0,0,0,127600,127400,0,0,0,OK
8.703651,tangilo_330,Tick,75,95,-20,30,127600,127400,-681,-1282919,-12919,OK
8.703651,BavarianBourseBandits_219000,Tick,130,74,56,-56,127600,127400,-2030,130,11330,OK
8.703651,AVTraders_2004,Tick,120,117,3,-3,127600,127400,1945,-7545,-6945,OK
8.703651,day_day_up_123321,Tick,60,20,40,-40,127600,127400,1657,-2357,5643,OK
8.703651,JeanJacquesPidjacques_120302,Tick,0,0,0,0,127600,127400,0,0,0,OK
8.703651,HuntingdonAssasins_271828,Tick,24,0,24,-24,127600,127400,-306,5106,9906,OK
9.000661,Sunday_1729,Tick,0,0,0,0,127600,127400,0,0,0,OK
9.000661,tangilo_330,Tick,75,95,-20,30,127600,127400,-681,-1282919,-12919,OK
9.000661,BavarianBourseBandits_219000,Tick,130,74,56,-56,127600,127400,-2030,130,11330,OK
9.000661,AVTraders_2004,Tick,120,117,3,-3,127600,127400,1945,-7545,-6945,OK
9.000661,day_day_up_123321,Tick,60,20,40,-40,127600,127400,1657,-2357,5643,OK
9.000661,JeanJacquesPidjacques_120302,Tick,0,0,0,0,127600,127400,0,0,0,OK
9.000661,HuntingdonAssasins_271828,Tick,24,0,24,-24,127600,127400,-306,5106,9906,OK
9.266608,Sunday_1729,Tick,0,0,0,0,127600,127800,0,0,0,OK
9.266608,tangilo_330,Tick,75,95,-20,30,127600,127800,-681,-1282919,-919,OK
9.266608,BavarianBourseBandits_219000,Tick,130,74,56,-56,127600,127800,-2030,130,-11070,OK
9.266608,AVTraders_2004,Tick,120,117,3,-3,127600,127800,1945,-7545,-8145,OK
9.266608,day_day_up_123321,Tick,60,20,40,-40,127600,127800,1657,-2357,-10357,OK
9.266608,JeanJacquesPidjacques_120302,Tick,0,0,0,0,127600,127800,0,0,0,OK
9.266608,HuntingdonAssasins_271828,Tick,24,0,24,-24,127600,127800,-306,5106,306,OK
9.545251,Sunday_1729,Tick,0,0,0,0,127600,127800,0,0,0,OK
9.545251,tangilo_330,Tick,75,95,-20,30,127600,127800,-681,-1282919,-919,OK
9.545251,BavarianBourseBandits_219000,Tick,130,74,56,-56,127600,127800,-2030,130,-11070,OK
9.545251,AVTraders_2004,Tick,120,117,3,-3,127600,127800,1945,-7545,-8145,OK
9.545251,day_day_up_123321,Tick,60,20,40,-40,127600,127800,1657,-2357,-10357,OK
9.545251,JeanJacquesPidjacques_120302,Tick,0,0,0,0,127600,127800,0,0,0,OK
9.545251,HuntingdonAssasins_271828,Tick,24,0,24,-24,127600,127800,-306,5106,306,OK
9.778018,Sunday_1729,Tick,0,0,0,0,127000,127800,0,0,0,OK
9.778018,tangilo_330,Tick,91,95,-4,4,127000,127800,-885,-3515,-2491,OK
9.778018,BavarianBourseBandits_219000,Tick,135,74,61,-61,127000,127800,-2094,1694,-13922,OK
9.778018,AVTraders_2004,Tick,140,117,23,-23,127000,127800,1689,-7289,-13177,OK
9.778018,day_day_up_123321,Tick,60,30,30,-30,127000,127800,1912,-2612,-10292,OK
9.778018,JeanJacquesPidjacques_120302,Tick,0,0,0,0,127000,127800,0,0,0,OK
9.778018,HuntingdonAssasins_271828,Tick,24,0,24,-24,127000,127800,-306,5106,-1038,OK
9.996022,Sunday_1729,Tick,0,0,0,0,127500,127500,0,0,0,OK
9.996022,tangilo_330,Tick,101,95,6,4,127500,127500,-630,-1278770,-3770,OK
9.996022,BavarianBourseBandits_219000,Tick,135,74,61,-61,127500,127500,-2094,1694,1694,OK
9.996022,AVTraders_2004,Tick,140,127,13,-13,127500,127500,1561,-9161,-9161,OK
9.996022,day_day_up_123321,Tick,60,30,30,-30,127500,127500,1912,-2612,-2612,OK
9.996022,JeanJacquesPidjacques_120302,Tick,0,0,0,0,127500,127500,0,0,0,OK
9.996022,HuntingdonAssasins_271828,Tick,24,0,24,-24,127500,127500,-306,5106,5106,OK
10.238744,Sunday_1729,Tick,0,0,0,0,127200,127500,0,0,0,OK
10.238744,tangilo_330,Tick,117,95,22,-22,127200,127500,-834,-4566,-10176,OK
10.238744,BavarianBourseBandits_219000,Tick,140,74,66,-66,127200,127500,-2158,2758,-14072,OK
10.238744,AVTraders_2004,Tick,150,127,23,-23,127200,127500,1434,-9034,-14899,OK
10.238744,day_day_up_123321,Tick,60,30,30,-30,127200,127500,1912,-2612,-10262,OK
10.238744,JeanJacquesPidjacques_120302,Tick,0,0,0,0,127200,127500,0,0,0,OK
10.238744,HuntingdonAssasins_271828,Tick,24,0,24,-24,127200,127500,-306,5106,-1014,OK
10.464374,Sunday_1729,Tick,0,0,0,0,127200,127500,0,0,0,OK
10.464374,tangilo_330,Tick,117,95,22,-22,127200,127500,-834,-4566,-10176,OK
10.464374,BavarianBourseBandits_219000,Tick,140,74,66,-66,127200,127500,-2158,2758,-14072,OK
10.464374,AVTraders_2004,Tick,150,127,23,-23,127200,127500,1434,-9034,-14899,OK
10.464374,day_day_up_123321,Tick,60,30,30,-30,127200,127500,1912,-2612,-10262,OK
10.464374,JeanJacquesPidjacques_120302,Tick,0,0,0,0,127200,127500,0,0,0,OK
10.464374,HuntingdonAssasins_271828,Tick,24,0,24,-24,127200,127500,-306,5106,-1014,OK
10.723182,Sunday_1729,Tick,0,0,0,0,127300,127500,0,0,0,OK
10.723182,tangilo_330,Tick,131,95,36,-22,127300,127500,-1012,-1786588,-8788,OK
